	DDF Tumor	HUH7	Hep3B	HepG2	NAT	Standard Tumor
ZNF275.H13CORE.0.SG.A	-0.002907142308202689	-1.4158094821187158e-05	0.002024082430659906	-0.0002359853930605809	-0.0037262409754974268	0.007456211982395153
ZN222.H13CORE.0.P.C	2.8045229863290664	-0.06842370774994581	1.7424781888676373	1.4000968008895063	-9.199661908521499	3.5036611313908668
ZNF43.H13CORE.0.PSGI.A	0.14477636533763572	0.0005442765383627452	0.061214874705917535	0.05644782906515219	-0.20886435617776458	0.013968502673841397
ZN677.H13CORE.0.P.C	1.4056247093886878e-05	4.068523569164816e-06	-0.00023674206442842165	0.00011369839841924913	0.0009845188407220607	-0.0013976751048983323
ZN621.H13CORE.0.P.C	-0.0009984289768686992	-9.741602933992284e-06	-0.0002559345406961452	-0.0001957646071958193	-0.00048746883465453013	0.0020544930428480577
PIT1.H13CORE.0.SM.B	0.11494189176805603	-0.00013522551771689528	-0.18473541941874203	-0.015286270583247413	-0.6115939682703166	0.6568050154862075
ZN626.H13CORE.0.P.C	-0.00016431492744075604	-1.7585171046775794e-07	7.888063503647658e-07	-1.7265894375357582e-05	-0.0003336777135315033	-0.0023721543641218594
ZN610.H13CORE.0.P.B	6.947263471633493	0.058523929510488314	2.5032669163495536	-2.0130289844382263	0.6926354932508703	-2.29946841129084
ZN429.H13CORE.0.P.C	-1.3167165857229973e-05	-8.794396090655236e-08	-1.5453472395579034e-05	-1.1184589401094757e-05	8.919944831674412e-05	-8.979917528222615e-05
ZN436.H13CORE.0.P.C	3.543937170352691	-0.38184382715608534	-6.275562018076853	-9.859116564919344	4.342681364561028	1.7112611412476046
ZBTB8A.H13CORE.0.PSGI.A	1.9684680562511348e-05	-3.4076139783944783e-08	2.9630563114641928e-06	-1.1441731791340393e-05	-0.0002263283563057388	-0.0010352413613373907
ZNF35.H13CORE.1.P.C	-3.709779411901992	0.23621735909893746	4.399299392471383	1.466095117382046	5.80020443425057	-3.3587972235429855
GLIS3.H13CORE.1.S.C	3.9771071616097453	-0.06882428851057278	10.173372256395673	7.299167486833693	-3.856133725452054	-1.3245395201652415
ZNF705EP.H13CORE.0.P.B	1.1302023492968465e-15	-1.8775671005197787e-17	4.556775333993648e-15	-1.295018685430637e-14	-8.679415709546134e-15	1.1046568420882182e-14
ZN441.H13CORE.0.P.C	-1.1671965386546423	0.15443613328124423	5.570320241104115	7.239924599228362	-6.395686899083537	0.33759708754167944
PURB.H13CORE.0.B.B	-4.451638053207553	-0.46197663687298857	-3.770621348199117	0.809151089395749	-3.2289259008295335	4.5333490270259995
ZN582.H13CORE.0.P.C	-0.09018155313462425	-0.0005970946085979874	0.11973277896973884	0.14646387871629313	-0.21266518238497392	0.11304883622154802
HMX1.H13CORE.0.SM.B	-0.10922598159866832	0.04553265611286909	-1.870935196468393	-7.067408120985412	13.70355843353277	-4.163488873071932
FIZ1.H13CORE.0.PSGI.A	0.00210698903383519	-4.490832589363261e-05	0.0005328433322361425	-0.0022231775022055343	-0.009051111275956713	0.011361914256930125
NPAS4.H13CORE.0.P.B	4.695956278157847	0.10686034922105438	5.44774779684742	2.0991696883439173	-5.11413062795556	-0.5896297999509477
ZN793.H13CORE.0.P.B	-0.00012367565463278416	4.1178565588987485e-09	3.373313617462885e-06	-4.710722536943426e-06	-0.00040555865073139193	-0.002178050097996539
ZNF773.H13CORE.0.PG.A	-6.75284803063098e-05	-2.0939564214163853e-06	-0.00011198310392273685	-5.1724687482898485e-05	-0.0004255071045165581	-0.0013506358950653862
NFIC.H13CORE.1.PSM.A	27.090161572614544	-6.920011369265705	4.625322980774023	4.013543799755283	110.2479580114963	191.61722076443635
ZBTB6.H13CORE.0.P.B	0.23869832425264298	-0.0012978094554091132	-0.06970596700571335	0.0821783945730527	-0.1035535899849032	-0.03534580654545898
ZNF90.H13CORE.0.P.C	0.07252372220229121	8.815107131243464e-07	-0.02253498755861993	0.01584178725208558	-0.010697320688391559	-0.03239547934118681
ZNF775.H13CORE.0.PSG.A	3.4017055965871505	0.02241501342138768	1.429852273122082	1.6220046163148172	-5.279036412622614	0.33819147267321575
ZNF888.H13CORE.0.P.B	15.654897537340664	-0.0916231091877551	8.982425426527689	-2.63163389348048	1.10450769745748	-4.66315566849924
PO3F2.H13CORE.2.SM.B	0.7639588609489572	0.00518028843696027	-0.5452676090196306	4.905772030257005	-4.452236538227729	1.0707232552408825
ZN574.H13CORE.0.P.B	-1.613346398294081	0.04989166129539193	3.0340908642558193	3.1733422631063957	-7.140302941027504	2.214639436023089
ZNF79.H13CORE.0.P.C	0.000110764249193696	8.403528133942435e-07	2.2889391445669353e-05	6.460032409157103e-05	0.0008591290777297282	0.004403433640703213
SCRT1.H13CORE.0.PSM.A	4.6244788448941145	-0.20704739682392512	5.958253335088739	-2.505519328331723	-0.869522763468806	0.555921404705583
KLF16.H13CORE.0.SM.B	-10.964553900756318	-0.29776962727572326	-3.6107889878858987	0.2697022614227373	13.02340650431548	-0.34247137119658927
ZN549.H13CORE.0.P.B	-1.5244359583353504e-05	-2.1066506613715202e-06	1.1192579971818686e-05	-0.0005079997691608167	0.0012775022491813195	-0.000499625674900495
DPF1.H13CORE.0.SM.B	0.16898426771098563	0.0018500958321362635	0.13533005124825692	0.09591519450236798	-0.3141280671165781	-0.038478380859243315
ZN554.H13CORE.0.P.C	-0.00012135994248600129	-3.281886335484554e-07	-3.9413322271246395e-05	-2.704556556216646e-05	-0.0003385509274505473	-0.0021051332028541136
ZN384.H13CORE.0.PSM.A	0.005574787563665065	0.00016591700013506093	0.01110264437635811	0.009024475435287685	-0.009371591145182477	-0.012514075561063084
ZN441.H13CORE.1.P.C	-2.9157531450711924	0.017693154472185554	0.6218297213168598	-0.04246538699213084	6.549094043763382	-2.3306105504109222
ZN100.H13CORE.1.P.B	0.7226682332277945	0.3082807455243516	1.4031487177177375	1.3350904415706237	7.129272969907583	-5.13189667378605
ZNF292.H13CORE.0.PSG.A	0.0007463176435017233	-4.440277594503566e-06	-0.00019192141002598003	-0.0001883108889532561	0.0013327987940808788	-0.001975749721764678
ZN615.H13CORE.0.P.C	-0.0013817567327725504	-1.719240348374015e-06	-0.000282109163559208	-0.0003597079343858402	-0.007044924640455298	-0.02227067192583233
ZN595.H13CORE.0.P.C	-8.473989707619968e-06	-2.49802116831035e-08	-2.0214329120990272e-06	-1.0460775588674322e-06	-1.0085144568183551e-05	-0.00011090242730757665
ITF2.H13CORE.0.S.B	-0.03982125306897213	-0.0005134233367994222	-0.016244829599439795	-0.04841575907689542	-0.001019708355619039	0.08296510516031579
VDR.H13CORE.0.PS.A	-0.023086647008336875	-0.0002766131030751693	9.371199641176565e-05	0.008562433733045268	-0.029201536093653488	0.04468049703534296
ZN787.H13CORE.0.M.C	7.928935468466572	-0.23343939179186637	2.245323622981781	0.774304052069553	1.7125886991383492	-1.4255435751161118
PO2F2.H13CORE.1.M.C	0.012819905244956367	-0.0026593208550600633	-0.06512593325123783	-0.012132811231940311	0.11192957661990524	0.10735517932294263
ZFP1.H13CORE.0.PSM.A	-2.3633182685077396e-06	-9.57374654173386e-09	-6.963198099072489e-08	-6.488903403138195e-07	-2.313632202292613e-05	-8.742926904519706e-05
HSF1.H13CORE.2.P.B	-0.1366937248687337	-9.099539224225966e-05	-0.01334217707183705	0.004626975414355707	-0.04410115973601799	0.16057084446438016
MSANTD4.H13CORE.0.SGIB.A	0.04327781584139204	0.0004497952668860664	0.013724412661017262	0.021551076799471814	-0.20425073066227944	0.1348311867533648
MYB.H13CORE.0.P.B	-1.9218919736869209	0.0080930502504035	1.835296286192288	0.2946715219024697	-1.8703939553151887	1.2308420483960796
ZN266.H13CORE.0.P.B	-0.0006424638919379269	-1.967500184964991e-06	-0.0002261799965570351	-6.695524539065492e-05	-0.003138107448677272	-0.012686100540858858
ZN197.H13CORE.0.P.C	-2.4235365760180804e-05	-1.2434318006701175e-07	-7.357761005168471e-07	-8.969714492124919e-06	-2.3136578584068097e-05	-0.0001476951750924161
ZNF500.H13CORE.0.PSGI.A	-0.0017565251116180884	1.8182744721226713e-05	0.0009536803139110211	0.0025348446284420203	-0.007424306324034434	0.005829544712260718
GLIS1.H13CORE.1.P.B	8.432742195970087	-0.7062056240304811	3.259220642845524	2.4927067667131477	-2.763460583223429	3.2064620379647435
ZNF233.H13CORE.0.PG.A	0.007924174884490945	-5.1360157026744095e-05	-0.004304283402977867	0.0013355943797955284	-0.01092898866983671	0.011013532725505013
TERF1.H13CORE.0.PSGB.A	-6.920324970522515	-0.5244378871958499	-6.461187464702718	-5.318936105663894	3.5636403798975946	4.207129951253355
KAISO.H13CORE.0.P.B	-0.674976214335255	0.3198755655432928	3.9712354142203994	7.139089431792963	-4.882881027129597	-1.0855754353927944
ZNF516.H13CORE.0.S.C	-2.2688182946881232	0.15383575131083463	4.370844859548212	2.0525420216124792	-14.33588103101778	4.307895689193999
CUX2.H13CORE.2.S.C	5.207778740806501	0.1370764154007077	3.1775098099948575	-1.4564158455487761	7.383118149309824	-5.295067434909892
ZN749.H13CORE.0.P.C	-7.2572965613271695e-06	-5.0044033767211794e-08	-1.05413265642668e-06	-4.7203203498809664e-07	9.660368364255342e-06	2.10580171692957e-05
ZNF696.H13CORE.0.PSG.A	0.00013992356270293698	5.227410390122367e-08	6.912050644110191e-06	3.712448488053675e-05	0.0008882469506944265	0.003773120871019511
ZN284.H13CORE.0.P.C	-1.9971793626117396	-0.005621100217640669	0.38289245997708676	3.3606512749180624	-3.502393602700245	1.805917004452911
OLIG1.H13CORE.0.S.B	-0.030425806416078886	-0.00024294868643115147	-0.04266519396145184	-0.007373288532452755	0.03491517500026289	0.03335835756140724
SP1.H13CORE.2.P.B	0.006532499272751094	-0.00036040135677634127	-0.011513044354050726	0.007192712602997059	0.012625585289534495	-0.007480746565605551
NKX61.H13CORE.0.PS.A	0.0002132124228276245	8.75699114286085e-07	-2.3717773017934786e-05	4.339080180532642e-05	0.0008703947877831009	0.004275397462604464
ZXDA.H13CORE.0.PSI.A	-2.296233396152268	-0.12008536503472335	0.9245065850006301	0.7877083020057357	13.565745563708251	-4.68237487844582
ZN816.H13CORE.0.P.B	-8.058258291007468e-06	1.3451137973822086e-08	6.834896703769245e-07	-1.506008472666738e-06	-5.3598986020090796e-05	-0.00020993983462103393
CENPB.H13CORE.0.S.B	0.0011088431521192638	2.2404953394698743e-06	0.0001532351303536515	0.00031330634313553974	0.0031346734373748067	0.022084893209043062
BATF2.H13CORE.0.PSG.A	1.5418652602590537	0.06720445597859286	3.4848386684233152	2.9652930343480106	-2.642020786132478	-0.25103190889356347
ZN716.H13CORE.1.P.C	-3.5401065280958566	-0.274870218788926	-11.431598079616874	-7.396900353333111	9.826422513298544	0.847544902561932
SUH.H13CORE.0.P.B	5.372647854247698	-0.06416036417655269	-0.49685097381752674	-2.5214228320558596	1.267901490193964	-1.259576774930983
KLF16.H13CORE.1.P.B	-0.003365284457551669	-7.256728979553873e-05	0.0004064449606043153	-0.0013328218873691557	-0.01611582396953419	0.020179480211201768
ZBT40.H13CORE.0.P.B	0.09499656289719462	-0.00012306055127987722	0.023257864986470634	-0.02704446716601396	-0.23208372565671584	0.17520165043897895
ZNF724.H13CORE.0.PSG.A	0.0001598558702892071	1.5357950891663654e-06	0.00017558740610662467	0.00015604954456862485	-2.1301786675814014e-05	-1.2604768053298448e-05
TF2L1.H13CORE.0.PSM.A	0.00040800671050707666	9.941220798176086e-06	0.0006296291615514219	0.0004808189696979582	-0.002763058082532309	0.0013188729829309075
ZBTB47.H13CORE.0.PSG.A	0.0024465988995781706	-1.511368035354026e-05	0.0008030607434622262	0.00011443102685323765	0.0054924608256321835	-0.0076079701889191454
PRDM9.H13CORE.0.P.B	-0.000956103397672705	-6.767686308518373e-07	-4.0035347980364764e-05	-0.00011699882007303017	-0.004504700043999329	-0.019694305753892336
TF7L1.H13CORE.0.PM.A	-10.13575783374834	-0.06570697421809814	-5.6358608656013836	1.1304015320543819	0.1245463412217872	3.4922044025990764
ZN224.H13CORE.0.P.B	9.936484884973e-07	5.927997634831976e-09	7.059908115691468e-07	7.416356119531829e-07	1.5927200078639269e-06	-1.0662537948650586e-06
ZBTB41.H13CORE.0.PSG.A	0.001437081208438777	-4.779439612635963e-05	-0.0028008729343518926	-0.0026331029645328863	-0.005598804401936859	0.00932761994444156
ZNF471.H13CORE.0.PSG.A	0.003223084449441882	3.808786612813467e-05	0.0009767641509549664	0.0007055994625322127	-0.008982810288617603	0.0036902461597823136
SOX7.H13CORE.1.SM.B	0.02778795963952667	4.649456360945885e-05	0.008677890997089535	-0.009444353975097193	0.02845827379438646	-0.047779068637999425
ANDR.H13CORE.1.S.C	-8.995779909124245	0.07722197248857043	-2.3387978026727074	1.3204335377362064	2.620477535453535	0.39963758473098726
ZN141.H13CORE.0.P.C	0.10782870530389131	0.00013826698686180173	0.01666922053271175	0.008586179870347727	-0.21398466659638266	0.10681148688139581
RXRG.H13CORE.2.P.B	1.9901360788581182e-05	1.9626058775551713e-08	2.516077675411818e-05	1.7652807210761172e-06	-0.00010650302143595356	-0.0004803435194115516
TIGD7.H13CORE.0.SGIB.A	7.416969715974419e-05	1.5372669316484718e-07	6.63032853625347e-05	-8.058316559632217e-05	0.0021444805842148313	0.009947178683470203
ZN331.H13CORE.0.P.B	0.00798150720466263	4.5333809175527914e-05	0.0058932811930021605	0.006840398003725179	0.002280492536629883	-0.018426369680482786
RARA.H13CORE.1.P.B	-0.0004085171858410796	-7.914259184651107e-06	-0.0003516828619214701	-0.0001261076394181367	-0.0014497626784936034	0.0019421535445483089
RFX4.H13CORE.0.SM.B	0.6108069202280155	-0.0028893804427616776	0.0027088205669274154	-0.36340543060860875	0.8272026916169579	-0.8277156185592839
ZN584.H13CORE.1.P.C	-0.8909563837215639	0.022040862428687847	0.5739076870113603	1.8257041259251205	-3.9313966562371676	1.6727571073504661
ZNF12.H13CORE.1.M.C	6.862483278663085e-05	1.3990483903047805e-07	1.831591549770861e-05	1.7298619785386942e-05	0.00013270170212735624	0.0008332152558782475
ZNF526.H13CORE.0.S.C	0.049975177879000514	0.00034355654280860136	0.038027725187473264	0.01210943587589204	-0.2579394387431874	0.18148752276899505
MSANTD1.H13CORE.0.PSGIB.A	-0.6898097494711047	0.04608101950281475	0.7797909313271006	0.8380226359620995	0.5092298241158036	-0.965589507150259
