	CDX08	CDX08.1	CDX33	CDX33.1	CDX35	CDX02.1	CDX25.1	CDX30P.2	CDX08.2	CDX02.2	CDX03P.1	CDX03	CDX20	CDX17	CDX17P.2	CDX29.1	CDX07	CDX42.2	CDX30P.1	CDX10.1	CDX18.1	CDX04.1	CDX02	CDX35.2	CDX29	CDX20P	CDX46.2	CDX18P.1	CDX15PP.1	CDX32P	CDX17.2	CDX38	CDX20P.2	CDX03.2	CDX12	CDX17P.1	CDX15P	CDX01.2	CDX41P.2	CDX22P	CDX04.3	CDX17.1	CDX15P.1	CDX01.1	CDX42P	CDX30P	CDX34	CDX40.1	CDX46.1	CDX45.1	CDX34.2	CDX18	CDX04	CDX13.2	CDX42	CDX13.1	CDX17P.4	CDX22P.2	CDX04.2	CDX10	CDX08P.2	CDX29.2	CDX22P.1	CDX15PP.2	CDX15P.2	CDX12.2	CDX42P.2	CDX41P.1	CDX35.1	CDX17P.5	CDX09.1	CDX20.2	CDX39P.2	CDX42.1	CDX10.2	CDX25	CDX17P.3	CDX45	CDX25.2	CDX03.3	CDX08P	CDX38.1	CDX03P.2	CDX18.2	CDX07.1	CDX34.1	CDX26.1	CDX03P	CDX18P.2	CDX12.1	CDX42P.1	CDX15PP	CDX09	CDX32P.1	CDX18P	CDX38.2	CDX03.1	CDX46	CDX45.2	CDX03P.3	CDX40.2	CDX01	CDX41P	CDX14P.2	CDX14P.1	CDX26.2	CDX39P	CDX32P.2	CDX39P.1	CDX07.2	CDX09.2	CDX17P	CDX20P.1	CDX14P	CDX13	CDX40	CDX33.2	CDX08P.1	CDX20.1	CDX26
ZN274.H14CORE.2.P.B	0.00010072157647292345	-1.1208706391712883e-05	0.0003573964962597471	0.00020175337425501976	2.8875933167585993e-08	-0.000548972255086177	0.00032062596147436773	0.0004431091694960484	-1.772070497624322e-05	-0.0004044800351087252	0.0001847730244583872	0.0003640698173141624	0.00019353718537664343	0.0008309802612430612	0.00023294007561460404	-0.0008143035566803578	0.0006307651465286787	0.00035696257361697657	0.0004375278621554595	0.00038126451951481883	-0.00026870774559610653	-0.0009847586124007747	-0.0009740145048245247	6.955485755925418e-05	-0.000779291867666256	8.535808597633955e-05	0.00011484874007257426	-0.000531335465454038	-0.00040050666611932963	0.000328062385364843	0.00036450502484502425	-0.00011985603569543857	-2.2691983798598173e-05	0.00021686620159884398	0.0002691574447341049	8.78783190544994e-05	-0.00046275880358678226	0.0004249428357376321	-2.7789142272805585e-05	0.00025782714115288617	-4.608477996661045e-06	0.0004794074608600301	-0.0004639467430615717	0.0005312757556129495	0.00047174637921288103	9.501631697822736e-05	-0.0007015518020665201	-0.0002627137168776236	0.00015148610736550987	6.395079657261723e-05	-0.0006019964879713028	-0.00031027647148632585	-0.0006213621203346124	-0.0004127894589406947	0.0003773695180007454	-0.0006270475316499016	0.00025081783316657086	0.00028767848328004254	-0.00011175105972478609	0.0005278167278180222	5.2850914160965795e-05	-0.0007417895118398826	0.0002165913063351971	-0.0004685028994301638	-0.000538391211338261	-8.586354843436253e-05	0.00043797640862653286	-4.084044931613402e-05	-4.426875643209757e-06	0.00031385469947740755	0.0001709415114237475	0.00013457595348038759	-0.0005167338782900645	0.00034118724584231326	0.0005055734318477594	0.00030455852783123696	0.00017170685810177777	-0.00010622788515575812	0.0002863394050157996	-0.00040483265604561447	-0.0001403297021355691	-0.00012273092771073087	2.488551762418016e-06	-0.00021523485355437987	0.0006959063489123818	-0.0006989961551984402	5.022733126682768e-07	0.00016477592932402987	-0.00040740910408802234	-0.0001138658198325869	0.00045989504495171085	-0.0003272305936906923	0.00034168038205723917	0.00022714383900904124	-0.00045944707312566344	-0.0002389653272990063	0.0005384473538680122	-2.2134733505552347e-05	-0.0001376564467686725	-5.5239542580796594e-05	-8.182267065778067e-05	0.0006009318252846489	-0.0003214366146562812	-8.316605763506379e-05	-0.0004136320691159401	8.39611831371102e-05	-0.0003121487376391576	0.00038813982062108673	-0.00046278585584348447	0.0006776593015027049	7.695586436217566e-05	0.00012777904544444049	0.00025003956904524026	-0.00019578144769694832	-0.0004804231399941697	-7.049964853958219e-05	0.0002585464700938858	-0.00014513096182004748	-3.8379312867840853e-05	7.088824086023049e-05
DUX4.H14CORE.0.P.B	0.004553395628325331	0.004929311184765604	0.0019875028901732176	0.0002669999531098887	-0.005002954526297869	0.0018727187867173568	-0.0005581330576697949	-0.00408413159424479	0.004265782428709199	0.0019067037067010927	0.004139851961362122	0.004558952287694925	2.3118330365825765e-05	-0.0015864628671863766	0.004856560447100568	-0.00043058365218927265	-0.00031915097580446916	-0.0017370706391278135	-0.004143115207381861	-0.0033042687600335127	0.0009933867830347089	0.0014336766289514413	0.002063657548939911	-0.004572688006033828	-0.0005314184424964266	-0.0007498936672278751	-0.0022876834162736913	0.0017115082757869562	-0.00011931208856978247	-0.0020824882614305373	-0.001159603569013904	-0.0012839026067278728	-0.0006737627063360448	0.003028819266599085	-0.00025717354428223503	0.0029478366806801257	0.0005415525006737931	0.0031223057842650476	-0.003076196586705826	-0.00027548475528974556	-0.001176390362888427	0.00043849142669001584	0.000611712371974966	0.0019297064038187586	-0.0013392209468475434	-0.003966299730796668	-0.0003764023416208172	-0.003749426500537653	-0.001398174747313824	-0.0006434000286689467	0.0004452401310359325	0.0015377903473124104	-0.0008105038849143126	0.0038889994215974	-0.001591928973375966	0.004204832114102483	0.0056307105565036285	-0.0005900365880085277	0.0003237740034548152	-0.002442797462018524	0.0025411490623893154	-0.0003740098211386742	-0.0004513310445331517	-0.00018428987982960915	0.0005969382806745029	-0.0007518471158903415	-0.0008918820737594257	-0.0011716069784967055	-0.005080009923146523	0.006951321918893357	0.00020664363035576006	-4.6427545265341486e-06	-0.0020018671189194117	-0.0013963937442393534	-0.003798021430078565	0.0004975489353513038	0.0058683204292843405	-0.0003887957371501785	0.00044388982923862855	0.0053824274819607165	0.0031217015101623995	-0.0004079784262461944	0.003542842754059067	0.0014178498094773867	-0.0006115232546793749	-0.000858446703496775	-0.0006874969970441392	0.0038518570855892546	0.001045735647440647	0.0011474976794644109	-0.0015107774803670634	0.0006192330747615711	-0.00030488481080565705	-0.0014546061010242937	0.0016515270550248769	-0.0013957973644398852	0.003702924874405168	-0.0018449924375203396	-0.0005848613125863612	0.0036481516633302576	-0.0033218476046030163	0.0015799948982789334	-0.002414933978457833	-0.0016772412666565678	-0.0023597715522103886	-0.0003160640506099299	-0.0015602935762831609	-0.001535399135998759	-0.0013501223143428873	-0.0007244870730423042	0.0008434358879440169	0.0027959219624216526	-0.0006259874424557176	-0.0011161960687657093	0.004431399371442629	-0.0033627832229560506	0.0015904438386583125	0.003330128652528047	-0.00011134449687972073	-0.0006801850605126121
PRD10.H14CORE.0.PSGI.A	-0.0004654127313950228	-4.6852779797039446e-05	-0.004660796814992487	-0.0032338069969047967	0.00038753503296682854	-0.0012857703171603417	-0.0005626853614590505	0.0014992771965237732	-0.0004087328833325913	-0.00019395210915639817	-5.945569256175093e-05	-0.0009739091859905236	0.0004815304315191789	6.98392235594467e-05	0.002678915964382727	0.00455917240863183	-0.00126305162946155	0.0012139877583526616	0.0011299990425991755	-0.000987740941551813	-0.0006325775710822427	0.0023310544556442436	0.0012567552772803706	0.00047106617575000224	0.003009012027417785	8.716696407977571e-05	0.000752193030754477	-0.0005464329415980564	0.0016177200230220587	-0.004991307117592041	0.0030711137670079193	0.0013528854221897257	-0.0002344177085007136	-0.0009107848330165494	-0.005115002219955583	0.003986272550528688	0.000454710802405214	0.001686431703555185	0.002186862817739924	-0.0012890821262471642	-0.002554115363199456	0.0020082434489770377	-6.330808432384455e-05	0.0017572656167789205	0.0011588262551823734	0.002451852110908323	-0.000891665684318433	0.003724095514666556	-0.0002792998000958162	0.0012928485840777819	-0.0015193447043053325	-0.0019110861795951636	0.0015567468418141717	0.0007373492261156453	0.0013607258569523356	0.0010310273153899471	0.0037849894433201643	-0.0018208685957527854	-0.0017987575691401879	-0.0029049844040400768	-0.00019497868445908853	0.00669346556874068	-0.0005412319925476557	0.0013882900782298258	2.7434667857359485e-05	-0.0028861155758074814	-0.0004439800933939489	0.002439284546449964	-0.0005698134682872967	0.003777933885037707	0.00016698121902718882	0.0006341849624232083	0.0016749030525358803	0.0008369666756456277	-0.001893284362936662	-0.000815688587301043	0.00496794992226339	0.0012596144872075773	-0.0002552441439187189	0.00015328730696186066	-0.0009661492613011989	0.0013866981445146455	-0.0006019251039647722	-0.001486725438805096	-0.0006388076931637624	-0.0007717328789862039	0.00021166297479114802	-0.0005764380045351625	-0.000626027297462849	-0.003864425212608618	0.0004919941974726727	0.00018322022240179967	-0.0003677699396781968	-0.0041541328366309326	-0.0003417299632591437	0.0009426675783210728	-0.002573828824436755	0.0009508443763845166	0.0014318904946047433	-0.0027773647715111927	0.002714673184359688	0.002052951571398774	0.0025780626781342283	-0.0022897704353837135	-0.0016340350489446286	-0.00021162429246790807	0.0014379151537862716	-0.00380911420413489	0.00031879883284710933	-0.0005218687256920949	-0.00022875789990347423	0.0030311859031347047	-0.0002520652104834476	-0.002808721173316574	0.00011764140668228673	0.002598029946640691	-0.0037704616900592243	0.00019314114539246627	0.0005912057282704102	0.00036870177699568126
ZN263.H14CORE.0.PM.A	0.0016888095956547173	0.001575083583062917	0.0006276952155665413	0.0007534734810226987	-0.0009388651534907033	0.0009389250358125233	-0.0007348206288051856	-0.0005166625106674694	0.002250000029072368	0.0008014195979123874	0.0004352987355327638	-1.3830677256011087e-05	-0.000770621775521313	0.003268152644989915	0.0005294759118162394	-0.00048440749736303364	-0.00017055068606332616	-0.000261647725728998	-0.00039730346354993184	0.0020703832057532134	-0.00029860470052957624	-0.000537240881237272	0.0004235758282124004	-0.0012399680999919897	-0.00024967623476430164	-0.00047803392430401104	-0.0002890555132493977	-0.0006033350896841618	-0.0002589044219721547	0.0005666130540496819	0.002061116900371274	0.0005549559999804207	-0.0005367679503550608	0.0006356315972457054	0.0006397559477396269	0.0011331899576506356	-7.610137120346973e-05	-0.001046653490506158	0.0008050767816431305	0.0006239407766992951	0.00037200003812073654	0.0018528684066253355	0.0004559473696146444	-0.0011527403134691371	-0.00014858355002054027	-0.0007201302803429848	0.0017738037543755846	-0.0015667350788117831	0.00012135349323059812	-0.0003238321833239268	0.0015673521168322532	0.00047855457239493696	0.00032984252709404235	-0.0012116572190363425	-0.00026568864114238575	-0.0010672763172873273	0.00033591310185707504	0.0006640023159105082	0.00023928283884499385	0.002162879237955261	0.0017112503920212185	-0.0013035866158037702	0.0007238836661880121	0.000161384123886697	0.00019214468179664648	-0.0012631521465449008	0.0004046184341590202	9.450586285451694e-05	-0.0010838074903806584	-2.3524378643797767e-05	-0.0014351518984104337	-0.0008905464964773548	-0.0016066514060896799	9.665424961509232e-05	0.002119312429703873	-0.0007966727151653592	8.100551877610052e-06	-0.00028721847494649934	-0.00041477161102833685	-7.395298602079492e-05	0.001762091190915336	0.001028965060506308	9.646447535250485e-05	3.425489355400255e-05	-0.00021181719466391823	0.001363895017635789	-0.0011225482960932824	0.0005531712399271076	-0.0005511671030849373	-0.0017857648542917606	1.6650023232421193e-05	0.0005696676888346415	-0.0008331065533307962	0.0007150894119878522	-0.0006171895297910656	0.0006968596026593575	0.0004038830116198551	9.533054173699838e-05	-0.0002979267873750562	0.000696823734878279	-0.0010889626419281692	-0.0009529037765763741	0.0004520952403402308	-0.0005618418688185817	-0.00038568947917569027	-0.0011678516757649164	-0.001520669616953082	-0.0003197875740439237	-0.0011057587546804961	-0.00046388054882838536	-0.001565150296897964	0.0010570418242054277	-0.0005402557112650745	-0.00013347817427024518	-0.0012486556042613263	-0.00161730302097483	0.0005711725907293057	0.0014443542227260513	-0.0010433011081518243	-0.0013015672323229482
ZN516.H14CORE.0.S.C	-0.0006128324683374285	-0.0023458592752524515	0.004426484388098214	0.005414538340032686	0.001013434048083961	-0.005629270325461226	0.005718737905312896	0.0023860189092520384	-0.002873773428822216	-0.0035464704691124975	-0.009117271598950604	-0.008765751485826562	-0.0031316426567954032	-0.0024188973085122285	0.00118851391509954	0.002807823631216866	-0.00212027766831311	0.008176699923893947	0.0022180307209870073	0.0030694229199676876	0.002966447801915375	-0.0070243202992156945	-0.005472326156887454	0.001167766893439226	0.002597805609524168	-0.0008017097857424202	0.0041780797729967616	-0.000334609545498546	0.00015268647957197585	0.004326677702509815	-0.002096041366179146	0.0013592733534864357	-0.0013443284367704658	-0.007845904591376622	-0.0011462719667054838	0.0028640265855765963	0.0001525093857104266	-0.005412978282129097	0.0008672703435588132	0.00022133137020855214	-0.004352369337891647	-0.0026334693593577443	-2.104681990632365e-05	-0.004574608641956041	0.008452365536402596	0.003938015039264324	0.0020770235639071084	0.0009011608029209431	0.0032334352399207844	0.001105754835781807	0.0035393759543284886	0.0014982292443180088	-0.0028329340427042313	0.0032529020976829193	0.007914423521027288	0.0036869472351611088	0.0011358016819738755	-0.0011873217933521304	-0.00579702110382143	0.0020180130120633216	-0.001447153658635028	0.0030772890680945695	0.0018295571045737773	-0.0016660253706724682	-0.0004266329136898971	0.0013099221453387808	0.006802398610810671	0.0036487081722113464	-5.163587972039328e-05	0.0009360091011440218	-0.009718012279342884	-0.003308707954261577	0.0034571306978284262	0.007648338310126925	0.0016570084422741181	0.004157164871504651	0.003932605847095018	0.00040102114120559723	0.003654051455966468	-0.00971462657874482	-0.0004488991037633408	0.0003946454697159457	-0.007733904533772415	0.002475700995146598	-0.0014555592964101381	0.003156037406198702	-0.0008284590014819189	-0.009144405854945744	0.0008180396577252835	0.0008765009171945882	0.00696265086613599	-0.00043262312029387125	-0.008627549560324306	0.005426509805720202	-0.00024317049151328495	0.0023228426661972695	-0.007738027184147955	0.0031225812771173735	0.0008622457521282496	-0.0071729573866488455	0.001994468444065263	-0.0032367098279208585	0.001307015161707413	0.001093405123457264	0.001120612340132509	-0.000893849451280174	0.0029218439051022713	0.006738835146108343	0.0024967756376184144	-0.002569285866562611	-0.008595146837562705	0.0014104237888117113	-0.0006241610769535909	-0.00047308982397243867	0.00315021435598338	0.0035323286953330563	0.005276699030646194	0.00032899381772204597	-0.0032649775509640162	-0.0010662609497309955
SP140.H14CORE.0.PSGIB.A	-0.0024049237102587682	-0.0004377186276309161	0.0008343418192803143	-0.000840377973552223	0.0004255941549168654	0.0017685746179553902	0.004925239342115577	-0.0005060591017228694	-0.0021787880364590347	0.000267540386586205	0.003757540314488099	0.003773623208980767	0.0002819924320357284	-0.000958476134445981	0.007785340417328805	0.0034205053581392413	-0.006887171639746038	-0.003978924512924465	-0.001445548198138238	0.00640011698082615	-0.0046941923748592025	0.005356854726102353	0.0032077721504747483	0.000617843317631539	0.003967155156927509	0.0005114547147306962	-0.0036773059544252876	0.0015850033724801385	-0.0007362827066547759	0.0006323826141115098	0.007743069464198057	-0.0020507438665494024	0.0006140913185227193	0.003007468946402962	-0.005056307754760116	0.013172065843352947	-0.0007831891313908818	0.005506367240811754	-0.003099457490012939	-0.004068282187593326	-0.0014402003955296255	0.0073881243378167115	0.00018369904218753196	0.0029455377998057093	-0.005134526677571083	0.0021218090488263116	-0.0023307090337709863	-3.186303172756505e-05	-0.003292151617121406	-0.0034350223124053605	-0.00443093571329861	-0.00403888645587689	0.002874327044571065	0.002059062295330684	-0.003596560376924421	0.0022526435100575365	0.008205038813363513	-0.00557001077484091	0.0009411214677959648	-0.0011814327166445766	-0.001439492453083266	0.004875165401745658	-0.004711887729363052	-9.354958459016106e-05	-0.0013214676575749136	0.0005856664272572273	-0.004127528538196146	-0.004259907104100039	0.0012061123390511783	0.009110765064836053	-0.0033162038405322933	0.0032279926578277635	0.00045833054989451866	-0.0029902041157896415	0.005196784832563604	0.0033095032140367103	0.006367536280102726	-0.0015038229041317332	0.006752252173798698	0.007914059747724411	-0.001854072704934255	-0.0016501937541876996	0.0030237490418835618	-0.004257371013585223	-0.006348329214236802	-0.0023136522160895267	-0.0010229816888909357	0.004036418428856624	0.0017741410002995867	-0.00186750620041304	-0.004960923880874334	-0.0024902198827346845	-0.007222533563314218	0.0006353770164609016	0.0021625524366139966	-0.0016848472300187087	0.0016000047305485612	-0.0028892183895341227	-0.001258894179821727	0.004605842934634258	-0.0018686978337951882	0.0025405643922800716	-0.0021793624908225846	0.0005464028989879098	0.0022759046799583	-0.0009153328466415758	0.0001858267196494616	-0.0007088914857761239	0.0007509596024043459	-0.005960050686272561	-0.002692546561555889	0.010821328937404263	0.00016520667162593997	0.0015040405551652353	0.002744127111079818	-0.0015904846060555006	-0.00224802897471889	-0.0012250165110029299	0.002736585160032473	-0.0008517093905379292
NFIC.H14CORE.0.PSM.A	0.004300827561120307	0.0034994529543023387	0.0031918379864187742	0.0033220742682367353	0.0018125538560816168	-0.0012158087704853549	-0.01103608967431477	-0.010579873683784123	0.007005585696765361	-0.0018155361438055451	-0.004755030175922506	-0.003323979233348845	-0.004130680522680653	0.0003444404537517032	0.00016960259308759426	-0.005447907935049146	-0.0031542675365031705	0.006095200065732276	-0.010472787752284335	-0.001550564148581679	-0.0012997746422248185	-0.0007527865436337544	-0.0014445094056177166	0.002427636595283989	-0.006403883452777568	-0.006220040780923572	0.0017918770092217942	-0.004789137745593311	1.0291885823660897e-05	0.0037714256079988025	-0.005858947822363032	0.0015803578876706775	-0.004030775843886964	-0.0036721335416083217	0.0075332589161096995	0.00029682017781766656	0.0033864625483369416	0.0008969053380811082	0.00892069891186088	0.00275626547063265	-6.833150930157447e-05	-0.009324268736066316	0.00549327536935121	0.0016164679537751594	0.004863695987214325	-0.01208466396932091	0.009309793363469722	-7.002088516445959e-05	0.0022038547136953718	0.0007423522132042806	0.006913598196390088	-0.00173941964356014	-0.0006487417298373654	-0.0016285151091924993	0.007570833613186563	0.00138788126853856	0.0009595622196000228	0.002686231554580386	-0.0031074588679112156	0.0036440259142075312	0.00603475907504792	-0.006992241695467513	0.003241242898487741	0.00021993884289752373	0.0038657617481967334	0.007476651873463299	0.0072234487756313165	0.010273712196348051	0.0010930001607727443	0.00019087186797860436	-0.0010896048355006072	-0.006039345652669198	0.004821574275095324	0.007033263966615341	-0.002040242012503954	-0.011457774026146256	0.0005053041325485744	0.0005601550713110505	-0.010995743071415494	-0.005626280007578616	0.00671534773983494	-0.0007255828469110506	-0.007798606512675305	-0.0010650018358979128	-0.0070585814307442644	0.00997756680130614	-0.006161997293457552	-0.006401982860362622	-0.005200033174876797	0.007052646722648636	0.00536732977957903	0.002203703773539789	0.0022730065773243656	0.0021127888778925408	-0.00553631924981099	0.0015027534345855922	-0.0010512842622563065	0.0008418075589067299	-0.0003181015066675164	-0.007179779760436225	0.0015335596547882413	0.002315220500004638	0.009648598322800545	0.0005578762887378311	-0.0024994399673925888	-0.007144953481645646	0.004091598456978438	0.003586001616089629	0.006471192861980179	-0.006926978723931387	-0.0022973308539013942	0.002929243189238505	-0.005002533083195232	-0.0035967794539660857	-0.0011369688273169531	0.0017261456350821797	0.004383411997226434	0.005962705913709433	-0.008018887640669735	-0.007147495387393687
ZN292.H14CORE.0.PSG.A	0.00010072735274618588	7.912046228411877e-05	-1.963217918859409e-05	2.0279961815771803e-05	4.4982085750517415e-05	-4.112792480446929e-05	2.6472911011567006e-05	0.00016551365007537564	0.00011016232906149681	-2.6820913648318938e-05	-0.00012613587048908737	-6.772258070793886e-05	-6.30241819822735e-05	-2.326941044298041e-05	-7.53442518471231e-05	2.4553610123073883e-05	-7.624577234592025e-05	-0.0001291999914748421	0.00017544940272466627	5.785718090228244e-05	1.7600099297281112e-05	-0.00015997858037344707	-2.7538381563750342e-05	9.695582644220517e-06	3.804649918681842e-05	-4.0649721748162995e-05	9.07061115472973e-05	5.2305230158169306e-06	-2.1113164471074305e-06	8.719775635724519e-05	-4.518002760126104e-05	-0.00010436352100443328	-1.4133950024148266e-05	-9.12385901520223e-05	0.00013869821356807428	-0.000154866871202748	-3.703918184171659e-05	4.252028820071665e-05	0.00012439081782336713	-3.782733608290981e-05	-6.97090918839161e-05	-9.907461416666522e-05	-1.7393873470874285e-05	6.179601178301535e-05	-0.00012825934553432634	7.171048754171344e-05	0.00012195061699956842	-3.287484429360249e-05	5.329903016735443e-05	7.416479778266322e-05	0.00010630465949748038	7.448328525911838e-06	-4.715056228458145e-05	-2.8078934458783313e-05	-0.0001020687437793264	-0.00010113260064434143	-2.038799999228534e-05	-2.889126871326905e-05	-9.491056355331482e-05	0.00011038081239373907	-3.0322644963966076e-06	1.9139597306540865e-05	-1.408739439400254e-05	-2.3637175088212664e-05	-3.858331775268242e-05	8.907676409071225e-05	-0.00014031125428880177	0.00010475039265922423	2.7899076323790344e-05	-4.358668213674799e-05	-6.279781928690488e-05	-0.0001005348154413891	2.373512578714859e-05	-0.00012613853487898944	9.551059319385822e-05	2.5810283707313527e-05	-5.037405373548368e-06	5.92421730981603e-05	-1.4160548926976614e-05	-0.00010172041996061101	-4.511148089515705e-05	-0.0001965235218742672	-9.433657985755107e-05	1.3937187431090504e-05	-5.691855892602372e-05	0.00012420749860139345	-1.5239662042466232e-05	-7.333257219609211e-05	1.8848544764103368e-05	-0.00010102828116320586	-0.00013736629763015282	-2.808804642194442e-05	1.0763431339230886e-05	0.00013364658507969938	3.287118239996337e-06	-0.00011620605978802413	-2.6058039107294036e-05	7.580448856049768e-05	4.08757109700515e-05	-0.00012867452632943713	1.6383934763516614e-05	4.7809180978307646e-05	8.540767584354179e-05	0.00022324221986825253	0.00018650467966055103	-2.015291206532773e-05	8.383743242068435e-05	9.650183087240812e-05	7.763673889978377e-05	-0.0001040329545695857	-6.681243746027923e-05	-0.00011695889850201033	-2.1476937527592e-05	0.00019861025154409724	-5.894947004008062e-05	4.7936194161960106e-05	5.6313040553852866e-05	-4.945339524587604e-05	-6.147287608310246e-05	-2.3525484760431336e-05
LRRF1.H14CORE.0.P.B	0.0036201282838882916	0.0031609183998782264	-0.0090088677245043	-0.008355841675761318	-0.00236839620881623	0.001005035828675123	0.005485431099365376	-0.002127540582640447	0.0036225473004096306	0.0012164640406508876	0.0028473201586511968	0.0016338106831383231	-0.00410762991328939	-0.0017833198765248928	-0.004080410340710907	0.0010104148106002617	-0.0026624863267124127	0.003999841883527679	-0.001361670902669851	0.004497538525169507	0.003488586357633716	-0.003126686436318943	-0.0004547407090885608	-0.002204408283000118	0.0008063416086234107	-0.00216814649634986	-0.004367263666404254	0.0024580912832170157	0.0028822999326816026	-0.005896295626683494	0.00402951778582062	0.0017351826139159893	-0.0037576002107191087	-0.0005497499876312845	-9.612623207321674e-06	-0.0065329959985171715	0.0016618800268848946	-0.003997471615620446	-0.0001513060526636585	-0.00027807802164921125	0.0024736965361694813	0.005927312324934587	0.0017606958106396696	-0.004304497486258219	0.005478478432093717	-0.001321274317644434	0.005110786580004438	0.0004532881498307273	-0.002800850757061865	-0.002002220425578242	0.00467582210671106	0.00515240887748138	0.003990723412678088	-0.007477492755067691	0.003507900422931906	-0.007825389999094198	-0.004966826666324621	0.00010859109874054168	0.004688396559321011	0.0065411855457657465	0.004050245006910216	-0.001508763205159254	-0.0007536006542239139	0.004108827789801116	0.0021297206907895036	0.005636136456404185	0.006082270949909284	-0.0034064669943296147	-0.0017277967369986012	-0.005171313944953824	-0.009755542813506941	-0.0030958010450186577	-0.0035628263332568924	0.004381743109265944	0.008063813819253932	0.0071371775936093645	-0.0042357880504092504	0.0010068144970468394	0.008441555470800534	-0.005583700573693895	0.005085582609618125	0.003800207481708409	0.0009734160928681138	0.00336231643865649	-0.002966473680140032	0.0031563107822236633	0.004157044905628519	0.0012405035863521999	0.0029181531152663517	-0.001244236728207405	0.005259210135766072	0.0025790548588779123	-0.010168060787253061	-0.00448453000216659	0.0031733734029962494	0.0032103797597776984	0.001829870098707581	-0.0008886801665098712	6.455615360488609e-05	-0.0027862374501023968	0.0019039662054372714	-0.004137849755668655	-0.003295104632719665	0.0027870619694018717	0.0010756341001342748	0.0038841958847557166	-0.0028194852238178306	-0.008065798893111154	-0.0019718153940564385	-0.0026656010139111813	-0.008931741429234447	-0.00655194774082497	-0.0036611365938697925	0.002805070215237996	-0.005655801150945203	0.0019103900944851537	-0.009244690279771196	0.004398383301201993	-0.0015029687554767301	0.0037319758654754684
ZN684.H14CORE.0.P.C	1.717374549965007e-05	8.009474568105527e-06	7.123336367149892e-05	8.083524432952296e-05	-5.5653103484322474e-05	-0.0001028183950070058	-0.00010192302133159412	-0.00010415268668688524	-2.6657681357276832e-05	-6.519285818466509e-05	-5.956219056116492e-05	-2.047909730580784e-05	9.768777721075805e-05	-5.299387119905587e-05	-2.4224847315574465e-05	0.00011706016957120245	3.7477218063754507e-05	0.0001281160352323734	-0.00011596351661657717	-0.00011916594983538218	-6.453186568027708e-05	-7.782819845298695e-05	-7.114444569269887e-05	-6.67592445819787e-05	0.00013056729746294148	0.00014984139107383375	-1.1562462373428941e-05	-5.6402289655901023e-05	-0.00012563409496549192	-3.435997436143388e-05	-4.634654802534446e-05	1.2732154828299595e-05	0.00014167111635095427	6.882117646386191e-05	6.787907029794755e-05	-3.561758484519153e-05	-3.615805820683383e-05	6.058465210305648e-05	0.0001000762490237318	6.538811880258549e-05	-0.00016515651915673286	-5.453767452268891e-05	7.806726319290098e-06	3.196123979886246e-05	0.00015023147729554143	-8.292125538116466e-05	0.00012159706806669863	0.00010929572122349383	1.088905539631561e-05	5.105134297348456e-06	0.00010666179415871619	-6.384352939153024e-05	-0.00012216440120840213	0.0002673914872043286	0.00013205529980107574	0.00022385647694053278	-7.425936241064416e-06	6.601595938737352e-05	-0.0001518692347762579	-5.401817921750745e-05	0.000126376717102754	0.0001303759380689486	5.212539265840933e-05	-0.00010675848934813914	-1.5719516743112875e-05	-0.00010337186848171365	0.00014146152537816952	0.00010708055163431463	-6.855635832270565e-05	-2.85827835889938e-05	2.780081363456914e-05	0.00010308372161193255	-0.00010310729441987402	0.00014586950666681535	-0.0001692452747927265	-0.00015014618169740634	-1.0911964699623087e-05	-5.384435037865192e-05	-0.00012349821823284379	-1.997553787987799e-06	0.00013307911589445975	6.892999317712617e-05	-5.409718879228337e-07	-6.326464227918746e-05	2.9275277427694905e-05	0.00011069674241582952	-0.00023254371833395304	-1.533840656330076e-05	-6.310667072414832e-05	0.00010696320235832103	0.00014785981374611083	-8.283919065110029e-05	0.00012176640163870375	-7.502573502333847e-05	-9.279386363922504e-05	2.2467654959537533e-05	-6.69769483764085e-05	-6.953297763566163e-06	-3.984623687267139e-05	6.646172485781209e-05	6.873726987501614e-05	9.316240614512994e-05	8.862711157554836e-05	3.723328844997833e-05	-4.5217712580822864e-05	-0.00022931764332124354	-0.00010212710213492712	-4.0925003935952616e-05	-0.00010556779358433886	7.841593363760438e-06	-6.897479461261558e-06	-5.211312653256677e-05	0.00017157256655918774	-1.6397151051745645e-05	0.00021419035187017878	3.7119070783295845e-05	4.725491527851692e-05	0.00010829118471785987	8.053367443798792e-05	-0.00022571471976242112
