	overall	DDF Tumor	HUH7	Hep3B	HepG2	NAT	Standard Tumor
HOMEZ.H14CORE.0.S.B	2.971717630617841	2.3800307104993306	0.37901749038257854	0.6185952445427165	0.5797087628868713	6.544589695860983	1.9047459154189528
NANOG.H14CORE.0.P.B	2.2387130441268677	1.6901192420384483	2.7706680101953354	1.9690511434675992	0.7805352883275221	3.710589674564706	1.1327130323839836
ZN479.H14CORE.0.P.C	4.554693769046614	7.666666644197344	4.090490782004528	5.842593690763075	0.4978410350361008	3.8048186227898406	0.3180066414424152
RARG.H14CORE.0.P.B	1.5793169068868833	2.2986661988154586	2.0023066938656897	0.19122512659726712	1.639721462476386	1.3330610521700066	1.0816874188211747
STF1.H14CORE.0.PSM.A	2.236857415683886	2.418546300950379	1.3025078368818304	2.8888669545475425	3.097698939083543	1.7171737780319536	1.2590936944421498
ZN730.H14CORE.0.P.C	1.130297168534586	1.8791033945505387	0.6842778707933295	1.4934372021840305	0.8167254227485338	0.33425163213098497	0.8105831954227403
CASZ1.H14CORE.0.SGI.A	4.940665486425658	5.948641746456308	1.1232907868496131	4.145325647489205	1.6655119821077813	9.290193045082372	1.8835047575912542
MYPOP.H14CORE.0.PSGB.A	4.64812523813314	7.228456962618444	4.281330725881094	0.81821161819029	2.2483548234412067	6.173684298967551	3.900138336504182
CGBP1.H14CORE.0.PSGIB.A	3.2524368874035328	3.3950234505521024	0.19395239931511182	5.782833416952402	3.786239114820053	2.0307841913365103	0.07361441206230929
ETV7.H14CORE.1.P.C	9.730013240398678	16.561078661126704	0.17783441061753502	3.687422266592727	1.0006653924576583	16.568077215921583	2.153693947572273
MBD1.H14CORE.0.PSIB.A	3.3151393526520514	4.229008112267679	0.34906457551581316	0.018104528138249525	0.3151386208061422	6.845851157348756	0.9844895533583351
ZN335.H14CORE.0.PSG.A	3.385798977108383	4.541119324678912	0.7094411792130088	1.179998106972797	0.0941696337168636	6.685075908787115	1.2510928878280771
THA.H14CORE.2.S.B	2.9954045604857433	2.717812102373308	2.6795475541138085	0.46424938535375304	2.1501292980476903	5.678724973069089	1.4770620695914232
ZN749.H14CORE.1.P.C	2.148155807392073	0.23920951500793247	1.9905476900962487	2.9180719566210147	3.8566447187570274	0.5182338106956432	0.10256814853203537
ZN664.H14CORE.0.P.C	5.663467600157045	1.793640459829819	1.8370519885991317	0.7911660507681202	0.8523333290263919	12.729562618003785	4.73952583819103
DPF1.H14CORE.0.SM.B	8.427730833228129	9.6164490372229	2.786092601035247	0.8153424844754694	1.1410845394716247	17.672881650068298	3.4093804138704504
BARX1.H14CORE.0.P.C	5.166756575280001	5.18012954980839	0.16139159873672465	2.349382150194844	2.358952442401691	10.694226079023299	2.803877155979696
MYCN.H14CORE.1.M.C	4.281067197921152	5.869451229546726	0.10649967380237901	2.4902186110672613	1.3916632972799057	8.138137994454418	1.0659327940667136
ZN208.H14CORE.0.SGI.A	4.353743583390271	4.754478865197424	2.6675687360842897	1.6848139829356326	1.3451297427810651	8.663343228983377	2.0755767422445697
