	CDX08.1	CDX20P.1	CDX03P	CDX17.2	CDX20P.2	CDX03.1	CDX17P.2	CDX17.1	CDX08P	CDX42	CDX08	CDX20.2	CDX42P.1	CDX42P.2	CDX17P.5	CDX03.3	CDX03P.2	CDX42.2	CDX42.1	CDX17	CDX18P.1	CDX08P.1	CDX03	CDX18.1	CDX08P.2	CDX42P	CDX03P.3	CDX17P.3	CDX20P	CDX20	CDX03P.1	CDX17P	CDX18	CDX17P.1	CDX18.2	CDX08.2	CDX20.1	CDX18P	CDX03.2	CDX17P.4	CDX18P.2
ZN557.H14CORE.0.P.C	0.004061396111988944	0.0027033851033816565	-0.0021814541809752064	-0.004502538241969003	0.0025182665743513875	-0.003440739612980113	-0.005151895526692319	-0.005678504243423932	0.0035438125296337122	0.002540746021457582	0.004052308976207721	0.0032944962503921142	0.004578187860732462	0.0031942528181123364	-0.003449678394621622	-0.004005005241339621	-0.0017874753821137263	0.003162456673556545	0.001726254136703416	-0.002926979316346388	-0.005433050648789593	0.004095797394471568	-0.004534327374571184	0.0030817899784906164	0.004641386527893645	0.00541969192274272	0.002102645348172158	-0.0011104026488428162	0.002469660317240347	0.0037934294149614915	-0.002948281501882047	-0.0061884313249813885	-0.00041255538598869435	-0.005996512686479703	0.002991807074940161	0.004342297298204123	0.0030737881657944485	-0.004134904322517771	-0.00016700446281286974	-0.0013537098393965972	-0.0033579160867422547
ZN558.H14CORE.0.P.B	-0.0019216930050355019	0.0008284118637248436	0.009436961472755523	0.003193968827912356	0.0027297728243731497	0.006070853537908779	0.0076537041544626466	0.005117109345567238	0.0013757291725802132	-0.011432452535636031	0.0005782991503969284	0.004994816059217375	-0.01068548025775039	-0.009256213614194646	0.004066720015155885	0.0023345784497843525	0.010824371021861321	-0.011779108723150494	-0.009861689457963056	0.0036838084636639148	-0.009963416302105808	-0.0016026718309891247	0.00778241501881452	-0.014375503425770625	0.0024415936052348593	-0.011861495788009447	0.006829567886596444	0.00298952908169672	0.0036765228849153318	0.00313951953928456	0.010505526262738514	0.006780539009709027	-0.014035178027805417	0.00478565853095664	-0.01489080909958819	0.00032708613866062886	0.004618293502471617	-0.00802847960530513	0.008577232893321636	0.006071896685817124	-0.00680261305035821
ZN560.H14CORE.0.P.C	-0.004130718834822335	-9.722388057606824e-05	0.0016273876129934833	-0.00027792810018721116	0.0005067767446058392	-0.0037746247931052315	-0.0008531621935142699	0.000564072740430974	-0.005042450496119306	0.006981210673628432	-0.004610745337098904	0.00077882445139363	0.001967415685247026	0.001710038186566034	0.0009214333882581532	0.004657424207859084	-0.00023415133685545167	0.006981661420783616	0.00533229383194414	-0.002649327213012899	0.0021515376753614146	-0.003571438043526269	-0.002261468913488676	-0.000875347017025626	-0.004557373188838851	0.002708490129125201	-0.0017453309127074823	0.0010982261964080468	0.0005088650636789595	0.0016381578324990726	0.001487176299253632	-0.0009801745768595904	-0.0019124250439542002	-0.000990467795654044	-0.0013081288356387305	-0.004056419137848294	0.0005858958940045782	0.0019679572722518593	-0.00027464572958819933	-1.9041778078369986e-05	0.0019634615665510627
ZN561.H14CORE.0.P.C	-0.005116821803259938	0.002100088378204196	0.005486341728380743	-0.0022707265127359143	0.0018993538845196835	0.006195618647401745	-0.003763945259905227	-0.0032854244923236748	-0.002568591308375723	0.0011521794223601362	-0.0031369207220167533	0.0006669213962180818	0.0018371898060565058	0.002070349392508322	-0.004629121291387174	-0.003955355496020677	0.006706684450053631	0.0023031719514302364	0.0012770189127470112	0.0036823330275204662	-0.002650335789921642	-0.002927512578815277	0.0026188048515693313	0.0007516871606132909	-0.002307186287232631	0.002341134166553944	0.002612662616862195	-0.004507352899846373	0.00302258787774919	0.001710565855966165	0.005424544829283727	-0.0016462800188353265	-0.00030445107441602094	-0.001751441640091922	0.0006372556574251748	-0.0017423804656641756	0.0018178526080568427	-0.002682654706974281	0.0035541797591077465	-0.004350976208948135	-0.0026598014322132546
ZN562.H14CORE.0.P.C	0.005320152650996765	0.005447612634644043	-0.01865665934796143	2.0122822842822546e-05	0.005448660390247349	-0.008570086821294481	-0.00409738817236939	0.006555646871567112	0.010685190026899785	0.008437532049699908	0.008423506637171271	0.009945969497588622	0.004869306257412637	0.007701001664653595	-0.006311028677645934	-0.03276529019499874	-0.015252709022315084	0.010508260261576419	0.010367859077700353	0.0003267919334366161	0.011849561197046554	0.007552813160085402	-0.00983842384628171	0.0031535363577986503	0.00832389745586596	0.003023797060969051	-0.029213596890831472	-0.006146154328091975	0.005460584283255602	0.00583150146854524	-0.01828865728480336	-0.007812413735862485	0.004433157221613547	-0.006582214913440985	0.0042290801288735955	0.006094555218773709	0.006000705938711479	0.01473274186703391	-0.014746427807388413	-0.003998351151159549	0.007925226175999833
ZN563.H14CORE.0.P.C	-0.004862874165714973	0.0021325719514093447	0.0049630935218404615	-0.004049945511589152	0.0005957263014757797	0.006838198833771409	-0.003956551142191532	-0.006548953444370719	-0.005094562577726031	-0.004660131853330612	-0.003990037123497292	-3.106780397070172e-05	0.0010042139029419524	-0.0004340931730327322	-0.0037253748589471496	0.00024351015746158083	0.005029677517928162	-0.004073716925879215	-0.0033786737661101705	-0.0038250343434471164	0.003797019640768326	-0.00562325614940299	0.0039220416675896964	0.006853980470381535	-0.0041880820254375055	0.0003160703306548159	0.010059341431967656	-0.002552008818923652	0.002207786229642732	0.0009905774540957526	0.0064040681609669955	-0.0022832779130581523	0.0054894185581417804	-0.0027301639959676216	0.0059356580391994145	-0.002483547951097592	0.0003875927689648926	0.0036237212912876987	0.0038401965278805038	-0.003193670076450024	0.0023361762146223153
ZN563.H14CORE.1.P.C	0.002512458803246617	-0.0015060260180800754	0.006393284877255004	-0.001253612168670793	-0.001237876666972124	0.007163679425400566	0.0014270570487391106	-0.001425026135283859	-0.0009252626120363691	-0.0005400892284923228	0.0035311562740910534	0.0028389157014438882	0.0024386261380321544	0.00047447447445918625	-0.0030645000212322793	-0.007898111358357496	0.00855518874265971	7.514604332292674e-06	0.0008600671095545381	0.0021996141036826587	-0.010678827011908608	-0.0007703644876788235	0.00377604409155282	-0.007419980454489095	-0.0007328908313678217	0.0025696213740759866	0.005384572297330206	-0.002877438422199889	0.0005688746906107557	0.0012479056469970138	0.0045367315881546695	0.003930785322029484	-0.0076621427451904756	0.00397703090022537	-0.006956966362953893	0.0028984451534203037	0.0006137711170924303	-0.009747983781711544	0.006656973601798233	-0.0010766699836500812	-0.009386814690395179
ZN564.H14CORE.0.P.C	-0.0005771889894374757	-0.0005707405006867838	0.0009960071571433748	0.00155440149345103	-2.4718538823262012e-05	0.0003058455273592057	0.0010378833075141702	0.0009986431691862653	0.0006782002270689386	6.467077479172662e-05	-0.000521940963719712	-0.000585432189126562	-0.00019853096296736095	-0.0007414074530779444	0.000390499764895976	-0.0006147782769010679	0.0012327891939355948	-3.818662845183826e-05	0.00010291386947176503	0.0027424475211282285	-0.0013322049901485153	0.00013761227024204885	0.00015754151110335818	-0.002803424153241786	0.0011174453158777193	-0.00034051925276972275	-0.00087166294666121	0.000615370144481671	-0.0006778153778628465	-0.0006887516320769303	0.00020664908232026144	0.0017588614172624813	-0.002383095824991124	0.0021149949537706287	-0.0027014168724182504	-0.0008446518937692514	-0.0009098949081257548	-0.001268313940390231	0.0015689163811729127	0.0005858392199641887	-0.0010054477804627912
ZN565.H14CORE.0.P.C	-0.0018394227715177978	-0.0007721683038043586	0.001692645048707718	-0.0004240410151574842	-0.0006476035869383608	0.0017461808166991206	0.0018020766586202513	-0.0008294175731065586	-0.0015239303701433428	0.0004355532238496801	-0.0011341637121979017	-0.0005715767672539911	-0.0018122175119904514	-0.0019212098495785708	0.0014533720463900449	-0.0019081357014246805	0.0009931433150015458	0.0007983113232200925	0.0003494894308268756	-2.6291234779640942e-05	0.0013499266523931581	-0.0022066226726075618	0.00043690066701890587	4.6874762057310185e-05	-0.002055423938741194	-0.0016944186523825382	-1.9248542718029726e-05	0.0017719105636959565	-0.0006741908481209943	-0.000300588803046997	0.001275810943071689	0.002006268360120879	-0.0006683699855076271	0.0021472421083180986	-3.521357885013718e-05	-0.0012463164067297063	-0.0010647992796497	0.001042842558888979	0.0008727032194252617	0.0019145363958576317	0.000729859826657308
ZN567.H14CORE.0.P.C	-0.01771278946871374	-0.009919657862189752	0.01762426294129013	0.00521647636035532	-0.011513812393098333	0.018045719169133938	0.005721074048990787	0.004690739474973289	-0.01593582439228522	0.001447002769329797	-0.017787034191034324	-0.008974465438808053	0.0031711477148748113	0.00265108172101592	0.007945160522591168	0.011670359965887833	0.02017678612845343	0.0028661156862380133	0.0010379931741469894	0.003247510998306915	-0.006995917909854932	-0.016000208312628897	0.014766491864484574	-0.006361815602509438	-0.014924875257101233	0.0024952114192553845	0.017686163887307704	0.006258129737454196	-0.013023109001017115	-0.007360153352823834	0.02251923451898019	0.004044781424590051	-0.0063430898411432	0.002976763969766524	-0.006205157168784649	-0.01603102105040445	-0.011984092267312813	-0.007092234325863811	0.017280541908774566	0.006561736077891922	-0.005313733260867787
ZN573.H14CORE.0.P.C	-0.010165669138301622	-0.004274371355563774	0.006250755146890975	0.0001614421762790308	-0.003568919402696283	-0.0016146893482265681	0.008422301972936959	0.001906418330491282	-0.0025805960601260544	-8.814973667845005e-05	-0.009190595464124658	-0.002659466835207354	-0.009922930525600407	-0.01024220242396395	0.007781031693372081	-0.006225771833750726	0.008223522941511938	-0.0003371161348721813	-0.0005800269042302159	-0.003281199715697415	0.005821307716005628	-0.002758935904218822	-0.0033794204188935945	0.0016189344163574301	-0.0029956491839192093	-0.008294291206575887	-0.0005049191359548788	0.011060099638644424	-0.0034000312722538093	-0.0029765569480256597	0.009129593962374394	0.008808973404235965	-0.0012477895982541537	0.008238237659884188	-0.0014918423512814763	-0.006174180537512425	-0.0036113353884118966	0.008054690059965827	-0.003878609667365293	0.00880578572258086	0.007326082800412137
ZN574.H14CORE.0.P.B	0.010027207001115687	-0.0022420483759039347	-0.009067894307744871	0.011166466356956851	-0.0005362481464095438	-0.015355352029543683	0.00014870374293812945	0.00944205805352787	0.007899770652966542	-0.002377062735978125	0.010871783214873552	0.005269598090383517	-0.008435603336557806	-0.009074942551370029	0.001602974726617629	-0.016105579187563113	-0.01292107929278772	-0.003351516609804775	-0.004572252628806339	0.009066064906697906	0.011022278169418281	0.008864017730191395	-0.015386774716870222	0.0023732273572117935	0.010548931653471844	-0.008975901798304292	-0.02445778430514417	0.003730056956948412	-0.0017403102272285798	0.007515857337664035	-0.008856734853947522	-0.0018438127353497934	0.0029151052179896414	-0.003568196410097697	0.004363631874959785	0.008348016653437637	0.00477810987984946	0.012415868075753442	-0.013199233416768055	0.0024744374558091833	0.010195417773364385
ZN575.H14CORE.0.PSG.A	-0.0008982373997301497	0.0009013635619357482	0.00025057070283465016	-0.00023719739962037474	0.0007545581084049148	0.0004501847001345885	0.0003909247866751371	-0.0004157211192887711	-0.00048481286580139265	0.0009157346220444347	-0.0005141165788193013	9.155413747245333e-05	-0.0009838044731096986	-0.0003861541050911724	5.4237488561205465e-05	-0.0024988079167293613	-0.000431030593507512	0.0010102310950758503	0.0009861748912871234	0.00011112791759175077	0.0007275019343856402	-0.0005426969163142559	-0.00023314398323265838	-0.001393468096569584	-0.0007765270342182723	-0.0005364077732105607	-0.0018688913585521265	0.00041383288342911246	0.000775430132303991	0.0005618333964972897	0.0005927887079321004	0.0016443643073137135	-0.0013647979487915684	0.002406223479393494	-0.0014370677007261457	-5.316051987550377e-05	0.00046855941417319824	0.0007652348186630246	-0.0005407900257316887	0.0003369030897925414	0.0006517531901626371
ZN580.H14CORE.0.SM.B	6.0802048668137654e-05	-0.010703024712940169	-0.000857018157608299	0.005905728868564185	-0.009200266882409379	-0.0005336211155335269	0.008090322966320283	0.00744257855848843	-0.0007194319759057377	-5.603213658556677e-05	0.0007732999401849853	-0.0013109057472680003	-0.010915561162867465	-0.01099763974271329	0.007490379537268482	0.006910918016645187	-0.0029437138608648036	0.0015240786901295073	-0.0003094641914987428	0.0030402745935814877	0.0006435989703589898	-0.0005420688153590925	-0.002117444922220782	-0.00422812517721508	3.923421587126788e-05	-0.009374125039206333	-0.01186305814968349	0.011540348650211845	-0.008617297105320675	-0.0008215057420080489	-0.0021580837554744	0.015254366290634525	-0.01017462010565932	0.017211282701944906	-0.003277777448921963	-0.00031851082156436616	-0.001208014801691304	0.0004855025318797196	-0.0025027286835962066	0.010378285492008215	-0.0007561565271783782
ZN584.H14CORE.1.P.C	-0.0031514598344888622	0.0012776714334680516	-0.0033941348176834	0.004887412429608975	0.003289569094796676	0.0008570769485101246	-0.0052596122834678745	0.007561743212287329	0.005137438906776912	-0.0098567533202253	-0.0034813192336154535	0.004627863792204646	0.0006579332288485628	0.0034397193948967064	-0.01204465800673527	-0.01550471160269487	-0.0002704940467840918	-0.008220681173901213	-0.006671217103846435	0.005590196506870885	0.011296690616803655	0.002966250071495327	0.00407430492280015	0.009179159689981922	0.006825590633512636	-0.0006420761987837517	-0.0033938582246044596	-0.01632983379820117	0.004106285981731406	0.0008479259924193891	0.00011321035490100516	-0.009200978716278674	0.01179201180868688	-0.00827833352037384	0.009604011917408957	-0.004032580005156369	0.0037383453844154367	0.012087044575548184	0.0009900985570076189	-0.011860515039289286	0.011467619381224772
ZN595.H14CORE.0.P.C	0.00543430626641081	0.002785003737822777	0.00015178481286570733	0.006325321898364532	0.00014253328524989513	0.009628300737040402	0.008592915429207532	0.013003965688768153	0.006396369580401115	-0.023620023480087182	0.007356120290646896	0.0017311326898446638	-0.016866765990083993	-0.016726286726335197	-0.0019317680317564568	-0.006668906156462262	0.005478759655781644	-0.021517203165939237	-0.021206444073915417	0.006290304307126805	-0.0005908958275135795	0.0045656232930029045	0.009424006219236971	-0.004400402204315916	0.0061176438251331015	-0.01942112072192513	-0.0035776873108592094	-0.0032128238540028503	0.002619186094518107	-0.0013986164142166177	0.002350352912141085	0.011073531334948159	0.0007352540168411338	0.014306693749834905	-0.003718777651653127	0.004968390105406853	-0.0005050317535052976	0.0003968646819745847	0.00792349519904633	0.00022792530448531145	-0.000928139367710766
ZN610.H14CORE.0.P.B	0.0018137048499307779	0.0005120670144050463	-0.0032188345111863297	-0.0008284457518334988	0.0008542371721396592	-0.005720178453328027	0.000588228197197913	0.0002593147142253942	0.007399305976642231	-0.0034946433803258667	0.003111810318921197	-0.0007700459716232805	0.0015338434937563934	0.0008144822248746866	-0.003627579322519983	-0.019876844750676234	-0.0034661392835326	-0.0013424696302640551	-0.0010200761504670433	-0.008116478105858242	0.007999655364793745	0.00383563384850346	-0.0075754723404498625	0.0057913164619586045	0.007333439030694751	-0.0014443073323991869	-0.005437548041739501	-0.0023704536000651597	0.0036704009912047705	-0.004094151512853481	-0.0028422744502871883	0.0036139113688582647	0.009472988844398293	0.0024845411693288602	0.006461673450681712	0.004368389318934046	-0.0025051003088066293	0.008763343694286635	-0.010508528260414304	-0.0019881264563142835	0.009024598589134195
ZN611.H14CORE.1.P.C	0.00188485169260642	0.0014373933445993373	-0.006710102267419818	0.002041980638226866	0.0005576643613389165	-0.008600950923118605	-0.0010387888576692435	0.002300473150379456	0.006390704174102407	0.007185539501797261	0.0025676042889766076	-0.00016665200979054662	0.004819435126464884	0.0041127253382890125	0.002987075162268121	-0.011163854258701478	-0.0047798661644108745	0.008160274369347298	0.00690498142090995	0.0007878611871910083	-0.00032149927788918675	0.006981909827797041	-0.007764453646396732	-0.0014272933327721185	0.00584243345860504	0.006323335806063708	-0.014627976265185583	0.0037140272210200165	8.574577175604788e-05	0.0007998698906886599	-0.0034670301063751408	-0.0030900551593332913	-0.005303329662419934	-0.005027278930016431	-0.0010583699615623957	0.0040291032079734085	0.0018457626792045372	-0.00035804698822265724	-0.010451108509652918	0.002172946068477311	-0.0007840211273108938
ZN614.H14CORE.0.P.C	-0.002446536363275076	-0.011465072390441412	0.002865779791183163	0.003259300860475615	-0.011804389813180688	-0.002500263176489565	0.007558335350611367	0.003987013537588718	-0.0021661064648495418	0.004246893073814831	-0.003597906819899032	-0.015473743483799533	0.0035518265915570873	0.001874133607563987	0.002873824268239555	-0.0008138570656270883	0.0022379803692015813	0.0046431314725451645	0.00429546998245281	0.0013086732142702524	0.00014416683519939688	-0.0031984740582669327	0.001582458682294209	0.0023254343552107683	-0.0025582892754011117	0.003326710590685532	0.0005721045857864371	0.004031889928885856	-0.012753779210723145	-0.013596512517657157	0.0015655933006573156	0.01099665436410221	0.005105218225782679	0.012083054067510101	0.0026311570761941606	-0.005158576014298234	-0.013602257371780776	0.000516719975207261	0.0021356085081730355	0.004953103489612912	0.0018406480259799615
ZN615.H14CORE.0.P.C	-0.005415578181945241	0.006769658232799371	0.01285475892467465	-0.00996734804853933	0.0048519640700701635	0.007807276869454708	-0.003950787360271714	-0.006026209284023616	-0.003489010965634018	-0.007917728959937101	-0.004737964263995066	0.007459661167648444	0.0025420754689082295	0.002462981882473101	-0.010060555075389502	-0.006088395072152211	0.012154303152544945	-0.009092628177407795	-0.007469878562067021	-0.012170182623667723	0.0006561797252368079	-0.006528046928968648	0.00449654829718605	0.004851600546635533	-0.0058640501122298894	0.0015854732388227589	0.01971363795192585	-0.00978453964339139	0.008069458600184702	0.002664442941602927	0.012715271283305879	-0.005358890136040792	0.0071419633361748495	-0.007246920764756337	0.005169047388373097	-0.0034778471563071955	0.002001692011169771	0.0026155347697774875	0.00832402057703431	-0.0060179638759765685	0.003500483486955794
ZN616.H14CORE.0.P.C	-0.0016349378899725604	-0.001961718631337525	0.0017111369116047763	0.0004704553340998201	-0.0013378102423708882	0.00021214005732584675	0.0012304633085727275	0.0007701562766428988	-0.002303483336134983	0.0018764578877077456	-0.0013829315179149939	-0.002180886112645182	-3.2557784744841056e-05	-0.000741314217124707	0.0014409498685897615	-0.0013086381214217346	0.0006477533157040229	0.0011111381539265705	0.0012147041055080889	0.0013763798846443765	0.001124530248707633	-0.002175746465436789	0.0005051327885934528	0.00012935287080971178	-0.0023712375479598823	-0.00011219613555599108	-0.0007712106092179413	0.0021316266455414816	-0.0020700596193134113	-0.0014374687632844165	0.0018292282950878903	0.0008030394681467603	7.190607723945794e-05	0.0009741201062109779	0.00048291567737624753	-0.0013805787957444672	-0.0015474946164169903	0.0011669922786701377	0.000489028919249828	0.0014420217723510988	0.0010103226376365904
ZN623.H14CORE.0.PG.A	0.005454020027632567	-0.0023711389030928003	-0.01904563950906947	0.00936704030488434	-0.004167154898656017	-0.015866634434566096	0.0005540592515729803	0.010711362099884866	-0.0025811106761901292	0.022747983131804983	0.00882483386533672	-0.005240677475271051	0.003556757966686877	0.0003546643162948074	0.002156276192398747	-0.02185792936156905	-0.015727425890725774	0.02191454184256822	0.02010837668959642	0.00046543038138389253	0.012892763567876775	0.0004075490033439086	-0.0223974971632738	0.009754537176145273	0.0005966996707275699	0.004507382851174101	-0.0398862462088454	0.008355029816844148	-0.003995709971988965	0.0008315897297986943	-0.0161399761397288	-0.0011797522728524338	0.0021683679800668376	-0.003412146469340748	0.007196148019978227	0.007853137395047685	0.0024636343465935795	0.012656874908348797	-0.023572536917764397	0.003479598113513751	0.013385572905972198
ZN626.H14CORE.0.P.C	0.0034812248060996295	0.0019356501558729033	-0.0011305060216413414	-0.004301233314780334	0.002345245876195917	-0.001752573074722718	0.0024861226753308627	-0.0035476651598736818	0.006198074898115448	0.0024057588774571356	0.004394912577260919	0.0013297983166477203	-0.001884544659983025	-0.003150491347234538	0.006904896341075313	-0.005052641847261799	-0.0011745338383993675	0.000913331220363793	0.0019019207353374798	-0.0006337513509884493	-0.008786537788335231	0.0053080050867372955	-0.0036273743956285534	-0.0037102266767593123	0.005776579231294491	-0.0014230351380831868	-0.0016902685703305415	0.008537296040741016	0.0018276103329102973	0.0027273574749631605	-0.0002896707232768782	-0.0016401829806433736	-0.007784194784780524	-0.0009133197505367756	-0.004289637971648179	0.007138778096162909	0.002483424323835085	-0.007062599909461696	-0.004545097485362488	0.005005066137231114	-0.007990065985190142
ZN627.H14CORE.0.P.C	0.0001611623260498289	0.000559450451164525	-0.0017790314150642958	-0.0009760151420594551	0.0003744101992320505	0.0005876412223159294	0.0022583031752213406	-0.0010762468232241806	0.002196588176486344	0.0012809492490943007	0.0009383443075990702	0.001155022657987708	-0.00028540108991118723	-4.728008457225395e-05	0.0019538495711963018	-0.0003046836557318855	-0.0006936633222100561	0.0004812461930605305	0.000421586610196506	-0.00012533930187534452	-0.0031985912454497306	0.0027330466115985212	0.0018135446256119549	-0.0033768967954886913	0.0028716623309126073	-0.00011476018993955214	-0.003231041404464341	0.001261570397497842	0.00026333490562706124	0.001383757682430071	-0.0016246100209885775	0.0014701366917698683	-0.0036744728742956487	0.0021168713977439075	-0.0032251535776754575	0.001311047022747272	0.0006879032760879235	-0.0028137338804301165	-0.0023072889080816977	0.0019470101351478672	-0.002983728038529764
ZN646.H14CORE.0.PSG.A	-0.006326614450734106	-0.011402650271300038	-0.001020737278325884	-0.001128557735135781	-0.009649056106362679	0.0042236323481710525	-0.001925826997533929	-0.0030450320986783394	-0.0037960921549603267	0.010101242550240863	-0.0031258217024260184	-0.013831086984417248	0.013917592735360071	0.016573861805531262	-0.005056138432336762	-0.006091092420843824	-0.0016025855848420534	0.011110614412013137	0.010321749286533122	0.007535011477677649	0.0020121900730554754	-0.004806868928323729	0.0017355747865422655	0.005973387181692297	-0.004749875730132618	0.01238969967744076	-0.002260333015204452	-0.004050335665365376	-0.011780938690417693	-0.008716805015432733	-0.002432592937261585	0.0021638181132443207	0.008169166829831626	0.003183210629945827	0.008838261450753976	-0.0015300680763068765	-0.009868665480293179	0.0007848260978552957	-0.00017169986397846948	-0.002172928233710493	0.0034744756675721966
ZN648.H14CORE.0.PSGI.A	0.0014988790934580692	0.0012988112856366688	-0.002974727586084587	-0.0013143767242913022	0.0006917759677125962	-0.0005657937729596097	0.0006189486125706099	-0.0010451363507567812	0.0015191997023751465	0.0024787303104319286	0.002388543942437816	-1.2957582719606148e-05	0.0011127073176043067	0.002126720269228376	-0.002270768992807606	-0.007837066866408463	-0.003590260024039409	0.0022852691689768494	0.0025679096935235374	-0.0006751845276834261	0.0010280140514468301	0.0012197135864031178	-0.001637952189724519	0.00046473639061688464	0.0012799400682331412	0.00123839357833728	-0.0046289440024378375	-0.0011068332064369133	0.001606147158395172	-9.456280097406601e-05	-0.0036936455772373505	0.0015226146859745892	0.0009142645699342453	0.0018382031564787987	0.0004106531828298385	0.00267822613197595	-0.0004056069263423563	0.0016229445275721711	-0.0031945347098901317	-0.0010786630919658196	0.0014783566322735392
ZN662.H14CORE.0.P.C	-0.0013289826761514172	0.0022465069714437	0.0012849314218589501	-0.000579909510054915	0.002303892872804107	0.0005086701706694136	-0.000990142660621756	-0.0006751741249472528	-0.002320954524134283	0.002427014528689233	-0.001297860315526988	0.00160359981072889	0.00018697789584097915	-0.0005320293903508765	-0.0005014419049671234	0.00018429520390737114	0.00037565441107973926	0.002441854536606284	0.0020736261528813624	0.00029175521560350585	-0.0007275039939421239	-0.0012204445809241024	-0.0006084478106231292	-0.001356406871935844	-0.0019864383330488464	0.00011318967634426844	-0.0005202565681318924	0.00030186087015863367	0.002146667624020075	0.002700100520198047	0.0009360502744144537	-0.0014841336382269896	-0.0025930697230455418	-0.001577556727285909	-0.00152599166401827	-0.00031123548597104984	0.0016780847699494833	-0.0008797877211347872	0.0017519669272552316	-0.0005408004327801209	-0.0008406364041439116
ZN664.H14CORE.0.P.C	-0.006227116587689735	0.0025031567242890813	-0.007327076557000229	0.0025692203034918763	0.003720954688156257	-0.00189012411074653	-0.0028484019408684174	0.0006391824920702633	-7.887221604021763e-05	0.0035385181455823977	-0.006473902872087777	0.002565284014280257	0.0007335636753027612	0.00013271293625086167	-0.004223191662647531	-0.005590790391777595	-0.005920679077248837	0.003344703310751762	0.005400124677093283	0.000492449152286174	0.011046579107551663	-0.001375488961117978	-0.0007043076238175475	0.0063533964825769895	0.0011288105410389377	-0.000342685309267907	-0.013824374385694296	-0.004042618677456974	0.0034724603380930745	0.00015937523161960697	-0.002166795392009542	-0.00186658329770409	0.008716975163542869	-0.0037962552850985534	0.006599322268627899	-0.006210478777106121	0.0025023766041458815	0.011578350875895899	-0.006346579447275243	-0.003781383323081338	0.01089739947170365
ZN665.H14CORE.0.PSG.A	-0.00043894424607645015	-0.0002691244003046281	-9.007065519844567e-05	-0.00031966461738532634	-0.00013415982332711603	-0.00019697731272220673	-0.00012194946315717591	-0.00018027500391868415	0.00022253546606922602	0.00036692726137452225	-0.0002435347427175163	-2.176950887901709e-05	0.00034374477722638676	0.00021516653029929485	-0.0002867330566151389	-0.001081207285920923	5.747251903418741e-05	0.000497210324283234	0.0004667524585868139	-0.00011828167717825664	0.00046289806643685493	0.0001478046788425105	-0.0007678215182478189	0.0006769503621126092	0.0002161080307269672	0.00035333116408745795	-0.0004997692900495128	-0.0003224072892281154	-0.0001895679868971517	1.4629862724207013e-05	-0.00027912322797865423	0.00016961452766195987	0.0005112778666886307	2.9840033810489943e-05	0.0006571561924245063	-0.00018185273567556184	2.7617053147924826e-05	0.0005739694734349576	-0.0001799993859004762	-0.000398730490367144	0.0005025862617043103
ZN667.H14CORE.0.P.C	0.0007588514364901336	-0.0021761543365070293	-0.002319003297614206	0.0033554878887353027	-0.0028737316017186654	-0.0009454648193579253	-0.00019764560060394135	0.0027966685897468087	0.0014300660227203627	0.00042788012995159663	0.0010243801865642578	-0.0016411611355164881	-0.0004389557119934776	-0.00139735633660339	-0.0017500547219677343	-0.003153264964260029	-0.0022203987463186876	0.00047194974522187655	0.0004920958181597358	0.004648353246782835	0.0017154873320308836	0.0010883540781274972	-0.0019677706724540653	0.0012192854976573585	0.0018024487791545923	-0.00029136209352436694	-0.0033945838898037373	-0.0014733816642162338	-0.001300160767359782	-0.0014460559969490475	-0.002265885873732285	0.0025493635278654374	-0.0003138092108050262	0.0034082396905312255	0.0008060616482875298	0.0024987551486829913	-0.0011956459389377873	0.002045794155294739	-0.002611102550221133	-0.000618924375519854	0.0014999178823904905
ZN667.H14CORE.1.P.C	-0.0073261933726951195	0.00503668623097616	0.001677573915676217	-0.003981787672879007	0.0039845564361577724	0.004145865018364402	-0.0009465448454245885	-0.003494049756086039	-0.00469469275516372	0.008405201618646427	-0.005265066526423933	0.0006080385632369848	0.006510093679743275	0.006457253719792768	-0.0036461453116580526	-0.003138173197440225	0.005647327746656074	0.008635398179716959	0.008919157508589945	-0.00471163273978384	-0.001931473935746393	-0.004892000858254697	0.004881284436757033	-0.0021700770733031165	-0.004657212696361126	0.006432921298288978	-0.0004459646396395914	-0.005661073913510258	0.004042726093298782	-0.00016466743522955407	0.0002186570327078509	-0.0013430768762334687	-0.0018347348506097417	-0.0003079416554632765	-0.0020192932907574755	-0.00446217778194178	0.00180850088222154	-0.00045126622776976016	0.0004172276799373764	-0.003418721763281272	-0.0018810432793887055
ZN668.H14CORE.0.SG.A	-0.006769884980929161	-0.004092985419502116	-0.0012419368930945349	0.0017957042584613656	-0.002855111757754568	-0.007799785684732212	-0.00856313037153861	-0.0030449296485501286	-0.00417444016966121	0.01279007922922562	-0.006030192571598662	-0.0019233062329478863	0.008028512703951569	0.008785560851204802	-0.0055329643944439285	-0.011486480225346818	-0.0043639521204747594	0.010526688238684384	0.008946292462943178	0.00482496145950621	0.012006869039190876	-0.0032118095311712558	-0.010139890883772734	0.0148703359067524	-0.002978307180720209	0.009750136572451822	-0.013948729116462139	-0.005818953988885701	-0.00450562173089983	0.0025725647743220104	0.0003220869801968812	-0.008234553545770951	0.012336268514513405	-0.010513441040673994	0.015175356509774064	-0.0029189585438257337	0.0017285380032025718	0.011485822510404434	-0.005726311396826167	-0.006493783026085608	0.0126846664455538
