	mean	std
ZN257.H14CORE.0.P.B	0.0040967900027934125	0.0006226116236044065
ZN674.H14CORE.0.P.C	-0.003034319494043753	0.0007943511718871312
ZN793.H14CORE.0.P.B	-0.02262540502222291	0.0006355096564874517
ZNF79.H14CORE.0.P.C	-0.011479007763770617	0.0009384436605890113
ZN341.H14CORE.0.P.B	0.007345062298163934	0.000722923675758478
ZN436.H14CORE.0.P.C	0.0045440567094646635	0.0006462691196830631
ZBT37.H14CORE.0.M.C	0.019260535237372537	0.0006113090334258802
ERR1.H14CORE.0.PSM.A	-0.02140314397682295	0.0009119205083579161
ZN440.H14CORE.0.P.C	-0.002846603341792049	0.0006966803122066496
STAT6.H14CORE.0.P.B	-0.00028003671829778844	0.0007870854606162249
LHX8.H14CORE.1.M.C	0.004582717190028118	0.000955793920645908
ZN554.H14CORE.0.P.C	-0.013837035620116645	0.0006784479021649387
YBOX1.H14CORE.0.SM.B	0.002182083404358756	0.0008066479163048166
TF2L1.H14CORE.0.PSM.A	0.0074591210561040806	0.0006510926155509317
ZIK1.H14CORE.0.P.C	-0.010904471463785592	0.0009019543233073924
TEF.H14CORE.0.SM.B	0.00919294034512776	0.0008831521114891295
ZN416.H14CORE.0.P.C	-0.0024829845329515073	0.0007159443092813688
MBD3.H14CORE.0.P.B	0.01869856307891733	0.0012422848106645806
ZFTA.H14CORE.0.PSGIB.A	-0.00647628050130684	0.000667402008478038
ZN713.H14CORE.0.SM.B	0.020554757184310487	0.0006130934200912759
ZN791.H14CORE.0.P.C	-0.02088874373443525	0.0011890187967289968
ZN845.H14CORE.0.PSG.A	-0.013350726482039804	0.0007728034880303536
TZAP.H14CORE.0.P.B	0.0031508090538866444	0.0006390217537411941
ZN878.H14CORE.0.PS.A	0.004220562709055539	0.0007717794100612683
ZN131.H14CORE.0.PSGI.A	0.034175531947920335	0.0007404569546919256
ZN584.H14CORE.0.P.B	0.0047283648016540406	0.0009116074765742627
ZN615.H14CORE.0.P.C	0.016466118227750626	0.0007234171868019413
ZN699.H14CORE.0.PSG.A	-0.007967547128324313	0.0006459433039163525
NRF1.H14CORE.0.PS.A	0.09815883147958011	0.0013068742260269038
THAP1.H14CORE.0.P.B	-0.012638863082733546	0.0007441795526396289
ZN561.H14CORE.0.P.C	-0.0008182563180709171	0.0006516780639426373
HSF1.H14CORE.1.P.B	-0.014350724430200185	0.0008203174596601332
GLIS3.H14CORE.1.S.C	-0.005296636426896345	0.0012326518746739769
ZNF20.H14CORE.0.PSG.A	-0.006017674098612702	0.000614787278858321
ZN566.H14CORE.0.P.C	-0.005807463049460079	0.0006994634785675464
ZN836.H14CORE.0.PSG.A	0.012110263071717888	0.000680543301035911
ZN492.H14CORE.0.P.C	0.00615904149594858	0.0008724428300195857
ZKSC4.H14CORE.0.SG.A	-0.0005012618866459609	0.0006489921198208728
NPAS4.H14CORE.0.P.B	-0.00491984718754093	0.0008325464008565635
ZN274.H14CORE.0.SM.B	0.015647711041274076	0.0006265730475351947
VEZF1.H14CORE.0.P.C	0.00210209834181893	0.001225649696932246
POGK.H14CORE.0.SI.A	0.020626267752520577	0.0006152970629396056
PRDM1.H14CORE.0.S.B	0.005821670276661502	0.0010679953890960817
ZN329.H14CORE.0.P.C	-0.003012371166085468	0.0006828114500763535
ZN100.H14CORE.0.P.B	-0.0041138532180523685	0.0006992468175502967
KLF10.H14CORE.1.PSM.A	0.01382710959405222	0.0008418697339875965
ZN174.H14CORE.0.M.C	0.009154426547811963	0.0007884687705693255
ZN800.H14CORE.0.PSG.A	-0.028940906842515043	0.0012126497640135736
ZN814.H14CORE.0.PSG.A	-0.022518132566782922	0.0007887100603073102
RXRG.H14CORE.1.SM.B	0.0012753604900842498	0.0009440111937146539
KLF3.H14CORE.1.M.C	0.011771173629403067	0.0008422714350250258
Z585B.H14CORE.0.P.C	0.005407543857848759	0.0009029600544299064
HSF5.H14CORE.1.S.C	0.013541790006644426	0.0006709989288726159
ZN564.H14CORE.0.P.C	0.017166051170238235	0.0008293249551850833
ZNF90.H14CORE.0.P.C	-0.006687238373084227	0.0006467422054661327
ZN140.H14CORE.0.P.B	-0.028513262887596508	0.000855594295715045
ZN551.H14CORE.0.PSG.A	0.006299666282825199	0.000866942601955251
ZN578.H14CORE.0.P.B	0.01282935385375886	0.0007117714716901488
ZN506.H14CORE.0.P.C	0.008360717456175028	0.0006954105739321402
GLIS1.H14CORE.1.P.B	-0.018674376650708854	0.0008096454769561663
USF2.H14CORE.0.PSM.A	0.025216286990753147	0.0011414298975575066
SOX30.H14CORE.0.P.C	0.004113972182320959	0.0008501327143079346
ZN547.H14CORE.0.P.B	-0.01753314223158384	0.0006276146308720152
PKNX1.H14CORE.1.P.B	0.02150839064772378	0.0009924958083155854
TET3.H14CORE.0.PSGIB.A	0.0260854434740333	0.0008120462998454892
ZN775.H14CORE.0.PSG.A	0.003304445149707765	0.0006435602553588966
ANDR.H14CORE.1.S.C	-0.015372817737815457	0.0006878590943102057
ZN875.H14CORE.0.P.C	0.0006540349076814171	0.0007699716526940294
ZN805.H14CORE.0.P.C	0.013500666522769754	0.0007846402402300122
ZNF66.H14CORE.0.PG.A	-0.0023696406142701323	0.0008195676630875967
ZN215.H14CORE.0.PSG.A	-0.012098257664540802	0.0008709533859402962
SOX2.H14CORE.3.S.B	0.01443972863831228	0.001083862878174444
ZN853.H14CORE.0.SG.A	0.01364560641331506	0.0006255446150419593
ZN740.H14CORE.1.S.C	0.012535950719774126	0.0009806894639372214
ZN610.H14CORE.0.P.B	0.019504309736620925	0.0007341806101090313
ZSC22.H14CORE.0.P.C	0.020461621642977247	0.0009306675723366436
ZN721.H14CORE.0.PSG.A	0.0006230388192218824	0.0007711245513842281
ALX1.H14CORE.0.SM.B	0.00545671754123328	0.0008679017935003442
NR1I3.H14CORE.2.M.C	0.008602198079516368	0.0007071303195545975
PRD14.H14CORE.0.P.B	0.01394320435588962	0.0006462520568115305
ZN250.H14CORE.0.P.C	-0.01850333233726255	0.0009579285275574634
ZKSC5.H14CORE.0.P.C	0.019931369871295748	0.0008909536102792932
E2F1.H14CORE.0.P.B	0.08358691614170285	0.00127795221056093
ZN75D.H14CORE.0.P.B	0.01940842532296537	0.0006858398995117074
GLI3.H14CORE.1.M.C	0.00373763390207684	0.0007709994621588049
SATB1.H14CORE.0.P.B	0.02330415870849941	0.0010296090469696084
ZN692.H14CORE.0.P.C	0.020268486792817415	0.000821308958935769
MSD1.H14CORE.0.PSGIB.A	0.016758339269250425	0.000852332738243522
PO2F2.H14CORE.0.PSM.A	0.0007429263103394812	0.001050344191974634
ZN529.H14CORE.0.P.B	0.001868062098782854	0.0009080305545320004
MNX1.H14CORE.0.SM.B	-0.0011087983586320644	0.0009754537923382902
MCR.H14CORE.0.S.B	0.004067438118025181	0.0006673560917076481
PIT1.H14CORE.1.S.B	-0.02671342839664225	0.001101320509223082
ZN860.H14CORE.0.P.C	0.016502145701759216	0.0007191905918948029
KLF16.H14CORE.1.P.B	0.0350519136190528	0.001337913178921292
ZFP57.H14CORE.0.P.B	-0.01072638549731821	0.000796675049037311
ZN493.H14CORE.0.PSGI.A	-0.008989267966575438	0.0008189306970270793
ZN782.H14CORE.0.P.C	0.0009130168003686842	0.0006544059295644759
ZN716.H14CORE.1.P.C	-0.010030652733591468	0.0007031228126020522
KMT2B.H14CORE.0.P.B	0.013834568243480505	0.0013410856630617816
TDIF1.H14CORE.0.PSG.A	-0.009434261500345448	0.0008412448731509629
PITX2.H14CORE.0.SM.B	-0.008858999262282327	0.0006854676946763091
BATF.H14CORE.0.P.B	0.01775674575070394	0.0008604514634459105
ZN550.H14CORE.0.P.C	0.013943682259355971	0.0006210043728700792
TFE2.H14CORE.0.PS.A	0.011540347605643512	0.0015740039768615106
RUNX1.H14CORE.0.P.B	-0.013976030228687045	0.0006582926269619111
FOXD2.H14CORE.1.SM.B	0.0034305548604531503	0.001063467897077042
ZBT22.H14CORE.0.SM.B	0.008348687115250664	0.0008570999129369507
ZN584.H14CORE.1.P.C	0.024316204551802247	0.0009736215977231623
ZN669.H14CORE.0.P.B	0.01571491428593456	0.0006109090446622449
ZN580.H14CORE.0.SM.B	0.016178600118006915	0.0006380001637136698
ZN618.H14CORE.0.G.B	0.024407733328792508	0.0011711010524328707
FOXH1.H14CORE.0.P.B	-0.014643852710326163	0.000650964263911435
TIGD5.H14CORE.0.PSGI.A	-0.004520714544683077	0.0007720871226111212
RXRG.H14CORE.2.P.B	0.020710630240165395	0.000760861133035771
ZNF35.H14CORE.0.P.C	0.011505453803228295	0.0011958058789026263
ZN888.H14CORE.0.P.B	0.03726166600117257	0.0012957517194691385
ZN667.H14CORE.0.P.C	0.010304066262597706	0.0006317557271775739
ZN320.H14CORE.0.P.B	-0.01703531948966937	0.0008785914969076063
HAND1.H14CORE.0.P.B	0.005157199275399036	0.0006442960334616356
GMEB2.H14CORE.0.P.C	0.027021512552043887	0.0009161567161379836
ZN160.H14CORE.0.SG.A	0.0014880152037839156	0.0008320061755780975
ZBTB6.H14CORE.0.P.B	-0.00558605235714693	0.0006462636577741815
TF2LY.H14CORE.0.SM.B	-0.027773006503970254	0.0010170715716662725
ZIM3.H14CORE.0.P.B	-0.013525818991497027	0.0007345728132809295
ZN680.H14CORE.0.P.B	-0.004166329410291631	0.0007519346445990718
F200B.H14CORE.0.PSGIB.A	-0.018206817084543102	0.0009787167390893877
GRHL1.H14CORE.0.PSM.A	0.005226552085413175	0.0009992797953065954
ZN497.H14CORE.0.SG.A	0.011873558753976495	0.000685375308823756
ZXDC.H14CORE.0.PI.A	0.0019815474264180902	0.0007801140998073376
ZN527.H14CORE.0.P.C	0.008302360801152571	0.0006265938871940247
P73.H14CORE.0.PS.A	-0.000789084015649609	0.0007553046834087119
ZN197.H14CORE.0.P.C	0.016468651356955404	0.0009194191433593633
SETBP.H14CORE.0.B.B	0.016264120057432656	0.0008642513728426795
HM20A.H14CORE.0.SB.A	-0.007288805415749959	0.0006485791088948458
ZN582.H14CORE.0.P.C	-0.004747803543589772	0.0006741708903157092
ZFP14.H14CORE.0.P.C	-0.012639593234383937	0.0006838175478894571
PROX1.H14CORE.0.SM.B	-0.005975487066686413	0.0006114524574520903
ZSC12.H14CORE.0.P.B	-0.005080302242717393	0.00075643930113774
EGR1.H14CORE.0.PS.A	-0.02104013263924762	0.0008401927226544553
HMGA1.H14CORE.0.P.B	0.007897046035691784	0.0010045328569816795
PO3F2.H14CORE.2.SM.B	0.0065266088143041915	0.0009061215946249299
NFIC.H14CORE.1.PSM.A	-0.03613178519771852	0.0009085690714266192
IRX3.H14CORE.0.M.C	0.009169406312237185	0.0007111377796210237
ZN264.H14CORE.0.P.B	0.014733987939588859	0.0009065269777748912
ZBT41.H14CORE.0.PSG.A	-0.023833100771417388	0.0010206091911166158
ZN701.H14CORE.0.P.B	-0.012502027604693508	0.0007433520038074768
ZN560.H14CORE.0.P.C	0.0004365932138019682	0.0009137005265887886
RFX3.H14CORE.2.S.B	-0.035960596260562666	0.0009333161292060819
Z780B.H14CORE.0.PSGI.A	0.006101162355511876	0.0007004245406361611
ZN662.H14CORE.0.P.C	-0.009898597716950919	0.0009700296704124998
ZN484.H14CORE.0.P.C	-0.002437793335792748	0.0006900584895105559
FER3L.H14CORE.0.SM.B	-0.025525877215295728	0.0009654482427224422
ZN816.H14CORE.0.P.B	0.023905293210994275	0.0007185986313661022
ZBED1.H14CORE.0.S.B	0.009508293654597301	0.0007208635678193014
ZN776.H14CORE.0.P.C	0.010800168891535187	0.0006297653425739448
HINFP.H14CORE.1.P.B	0.009129882069146385	0.0007533479790332432
HNF6.H14CORE.0.PM.A	0.02828702419573035	0.0009820881774727655
SPDEF.H14CORE.0.PSM.A	0.05458129736881803	0.0010214907974680702
ZN135.H14CORE.0.P.C	0.02510190112773264	0.0009444627086756169
ZN284.H14CORE.0.P.C	0.004072134024918506	0.000842238857632893
ZN569.H14CORE.0.SG.A	0.019103335436269176	0.000908924503865389
ZN350.H14CORE.0.P.B	-0.0010215820833747611	0.0008010582250250562
ZSC29.H14CORE.0.P.B	-0.007996763919857675	0.0006478971271383697
ZN575.H14CORE.0.PSG.A	0.004454898424557326	0.000872697882519986
ZBED5.H14CORE.0.PSGIB.A	-0.005610447468152271	0.0006509975056883628
ZNF23.H14CORE.0.P.C	0.017365342537560446	0.0006993373958378743
DMRTA.H14CORE.0.SM.B	0.013919952125635933	0.0008764416063523889
ZN787.H14CORE.0.M.C	-0.0014617740336748581	0.0007804046908189301
AP2A.H14CORE.0.PSM.A	-0.01985836528381151	0.0006372291862595462
ZN626.H14CORE.0.P.C	0.01766624752644568	0.0006508021192153843
ZN676.H14CORE.0.PSG.A	0.014264216857457365	0.0006246129270347619
ZNF85.H14CORE.0.P.B	-0.0007935620802890196	0.0006644689906393164
MAFG.H14CORE.1.PSM.A	-2.8333336694792016e-05	0.000645879784806625
ZN383.H14CORE.0.P.C	-0.02442579259591365	0.0009958943267274606
DMRT1.H14CORE.0.PS.A	-0.016888600939222065	0.0007235979675673838
ANDR.H14CORE.2.P.B	0.0005637834536881912	0.0008433078358297434
ZN320.H14CORE.1.P.B	0.006841492422585687	0.0007064482268431976
ZN648.H14CORE.0.PSGI.A	0.011396820001915511	0.000719727549498747
NR2E1.H14CORE.1.S.B	0.017577921901317677	0.0006734359536764267
ZN563.H14CORE.1.P.C	-0.0013750760361279993	0.0006905830882494588
ZN732.H14CORE.0.PSG.A	0.008289689977098702	0.0009167094064172612
ZNF41.H14CORE.1.P.C	-0.015850932923698997	0.0006701889299920562
IRF4.H14CORE.1.S.B	0.008202991217420089	0.0010121217402467694
ZN850.H14CORE.0.PSG.A	-0.011054280297535529	0.0006439878532910797
CEBPG.H14CORE.0.P.B	0.005873755684695102	0.0007872625047245625
ZN329.H14CORE.1.P.C	-0.021469168813522975	0.0006833539064967531
ZBT20.H14CORE.0.SM.B	0.001913211137065887	0.0008551576726601703
ZN250.H14CORE.1.M.C	0.02179039860418089	0.0007957499052405869
GTD2A.H14CORE.0.PS.A	0.026592900735702866	0.0009576373209563319
THB.H14CORE.0.P.B	0.020178775047520803	0.0008903327064700805
ZN485.H14CORE.0.P.C	-0.008745970935573756	0.0006562013462736388
ZBT12.H14CORE.0.P.B	0.001952156671069366	0.0006657462029372279
ZN157.H14CORE.0.P.B	0.010140123103425212	0.0006799097060293459
ZNF28.H14CORE.0.P.C	0.00704499162754031	0.0008513005072607767
HEY1.H14CORE.0.S.B	-0.014153427167309447	0.0010520877152516807
ZN677.H14CORE.0.P.C	0.0004675064184018977	0.0008060780938500744
RBAK.H14CORE.0.P.C	-0.0011029789190238623	0.0006997190969240542
ZN524.H14CORE.0.S.B	0.0065221104929122095	0.0006532088057489735
ZSCA2.H14CORE.0.PG.A	0.02023435665596142	0.0006263696789295005
JERKY.H14CORE.0.PSGB.A	-0.003519358762488496	0.0006285577813054032
ZSC29.H14CORE.1.M.C	0.0001123384327215253	0.0007053689309748691
