motif	tau	std
Z780A.H14CORE.0.P.C	0.00011476455302972705	0.00028886455718077087
Z780B.H14CORE.0.PSGI.A	0.0004724659670093347	0.0004960879601463127
ZBED1.H14CORE.0.S.B	5.422246660791089e-16	0.0003104214437721003
ZBED4.H14CORE.0.SGIB.A	0.0004685149332194256	0.00034052800991143955
ZBED5.H14CORE.0.PSGIB.A	3.547828335517761e-05	0.00021792189245120247
ZBT12.H14CORE.0.P.B	0.000852472038466844	0.00021707895706998703
ZBT14.H14CORE.0.P.C	0.0022028495205032505	0.0005362842287260545
ZBT14.H14CORE.1.S.B	1.4927597468100653e-15	0.00032706051105330433
ZBT16.H14CORE.0.P.B	0.0004941925255004711	0.00044697337906075547
ZBT20.H14CORE.0.SM.B	1.1362899890466684e-14	0.00023009329831732655
ZBT22.H14CORE.0.SM.B	0.00039008646742481884	0.00034253018976804775
ZBT24.H14CORE.0.SG.A	0.0003030299605752293	0.00041861146526468116
ZBT26.H14CORE.1.SM.B	8.316232778034243e-15	0.00045609574868652386
ZBT37.H14CORE.0.M.C	5.018733047337144e-15	0.0003534890577596244
ZBT40.H14CORE.0.PSG.A	7.378514836278035e-16	0.00031133195157258535
ZBT41.H14CORE.0.PSG.A	0.0004587060951872386	0.00035991872811436213
ZBT44.H14CORE.0.P.C	6.414458955432882e-16	0.0003903307072997865
ZBT47.H14CORE.0.PSG.A	0.00134679746418932	0.00024626234800319583
ZBT49.H14CORE.0.P.C	0.0005794583451723036	0.0005873299162993546
ZBT7A.H14CORE.0.P.B	0.0030600750250504164	0.00026843987515370784
ZBT7B.H14CORE.0.SM.B	0.0003066007439662023	0.00022752040536339472
ZBT8A.H14CORE.0.PSGI.A	0.001319948847707242	0.0007220706056138338
ZBT8B.H14CORE.0.PSGI.A	8.323899192073275e-16	0.0002541919038606295
ZBTB2.H14CORE.0.SM.B	0.00020852210574455124	0.00024671473891912514
ZBTB5.H14CORE.0.SGI.A	2.285810727484505e-16	0.0003624534064138786
ZBTB6.H14CORE.0.P.B	0.0008438828425890808	0.00019709489063987672
ZF64B.H14CORE.0.P.B	0.0019827021588383854	0.0002336057419402681
ZF64B.H14CORE.1.P.B	7.674716860383115e-14	0.0002728252571511091
ZF69B.H14CORE.0.P.C	0.0012007444708699005	0.000399560801713704
ZFAT.H14CORE.0.PSGI.A	1.796670362630341e-15	0.00035973092425251057
ZFP1.H14CORE.0.PSM.A	2.029241898561265e-18	0.00026807723504537707
ZFP14.H14CORE.0.P.C	1.557242282343497e-14	0.0002578098813347478
ZFP28.H14CORE.0.P.B	7.038270678557216e-15	0.0003346635168360337
ZFP3.H14CORE.0.P.C	0.00023057613142046955	0.0006149449060951559
ZFP37.H14CORE.0.P.C	0.000691380899875843	0.0002768361979191955
ZFP41.H14CORE.0.SM.B	4.589391786946911e-16	0.0002228089876719193
ZFP57.H14CORE.0.P.B	0.0018373764443701864	0.0003656483946940811
ZFP69.H14CORE.0.P.C	0.0013895373492382325	0.00026604471394732655
ZFP82.H14CORE.0.P.C	0.0005918928013308496	0.000231957059361467
ZFP90.H14CORE.0.P.C	2.9094500905887655e-15	0.00019716078542425386
ZFP90.H14CORE.1.P.C	7.853074216702544e-14	0.0002060052013545358
ZFP91.H14CORE.0.SGI.A	0.0021714834406498023	0.00021218330181166115
ZFTA.H14CORE.0.PSGIB.A	1.976241297513952e-14	0.00025532053866061813
ZFX.H14CORE.0.P.B	0.0007794785756187576	0.0004789320883658226
ZIC1.H14CORE.1.M.B	6.53807777101588e-15	0.0005530204406967779
ZIK1.H14CORE.0.P.C	0.00011214189847405772	0.00029680337225986795
ZIM3.H14CORE.0.P.B	2.002721493981569e-12	0.00028611752009523496
ZKSC1.H14CORE.0.P.B	3.769463939705395e-15	0.00030368136731718116
ZKSC4.H14CORE.0.SG.A	0.000941411530824775	0.0004917807463688281
ZKSC5.H14CORE.0.P.C	1.2626790771192361e-14	0.00031987820065009496
ZKSC8.H14CORE.0.P.B	0.0017258927246392032	0.0002890789866368551
ZKSC8.H14CORE.1.P.B	6.094738163885078e-14	0.00039026943244989317
ZN100.H14CORE.0.P.B	7.354718174979151e-18	0.00046543013013069406
ZN100.H14CORE.1.P.B	0.0005170846361438888	0.000375663111315595
