	mean	std
ZFP1.H14CORE.0.PSM.A	-0.03787162851590747	0.0018563974460348222
ZFP14.H14CORE.0.P.C	-0.015016523734177615	0.0018951421488438015
ZFP28.H14CORE.0.P.B	-0.0016426686295248297	0.002119934985655389
ZFP3.H14CORE.0.P.C	0.01555354247493582	0.0020969360136762678
ZFP37.H14CORE.0.P.C	-0.043629774045512444	0.0029497826925523303
ZFP41.H14CORE.0.SM.B	0.007057033124990772	0.0018519885539058515
ZFP57.H14CORE.0.P.B	-0.014871548992906422	0.003470356550388356
ZFP69.H14CORE.0.P.C	0.01849191170534468	0.0030206296961341676
ZFP82.H14CORE.0.P.C	-0.014931067435131113	0.0025663588777872347
ZFP90.H14CORE.0.P.C	-0.0214700013587953	0.0018883370373609344
ZFP90.H14CORE.1.P.C	-0.019059344661348288	0.0019164263567822098
ZFP91.H14CORE.0.SGI.A	0.020050236690168585	0.0034454975316003007
ZFTA.H14CORE.0.PSGIB.A	-0.026328539479693068	0.002090657850257784
ZFX.H14CORE.0.P.B	0.14301334625307655	0.002982267782831765
ZIC1.H14CORE.1.M.B	-0.002814647500878691	0.001992579450207904
ZIK1.H14CORE.0.P.C	-0.007977341776884717	0.002266222786813467
ZIM3.H14CORE.0.P.B	0.006607568419430795	0.0019460312588242942
ZKSC1.H14CORE.0.P.B	0.03712297550804679	0.0022961789174581475
ZKSC4.H14CORE.0.SG.A	0.030965365123900485	0.0026851609332552663
ZKSC5.H14CORE.0.P.C	-0.014583141243935739	0.0019842574523003874
ZKSC8.H14CORE.0.P.B	0.0202847528849755	0.00357361579102753
ZKSC8.H14CORE.1.P.B	-0.020273044181613124	0.00215408955876672
ZN100.H14CORE.0.P.B	-0.022474093454712508	0.0020715160729037085
ZN100.H14CORE.1.P.B	0.06902260695547056	0.003611726358131624
ZN101.H14CORE.0.P.C	0.036709778169698906	0.0019420464124139205
ZN107.H14CORE.0.PSGI.A	0.017739121127705832	0.0018254884881278065
ZN112.H14CORE.0.P.C	-0.005709945544056775	0.0028110577161637694
ZN121.H14CORE.0.P.B	0.06783307546816228	0.0022984389762551963
ZN124.H14CORE.0.P.C	-0.012948464844870604	0.0019791897870405743
ZN131.H14CORE.0.PSGI.A	0.07890772727292776	0.00197636122328375
ZN132.H14CORE.0.P.C	-0.07208142113931966	0.003546443726636666
ZN133.H14CORE.0.P.B	0.03680833126371987	0.0020198536353771895
ZN134.H14CORE.0.P.C	0.005153918566319216	0.0025476947052317784
ZN135.H14CORE.0.P.C	0.0752097853489278	0.003841973407722525
ZN136.H14CORE.0.P.B	0.02754687580346657	0.0025504873916453613
ZN140.H14CORE.0.P.B	0.007064131606325397	0.002228879301722851
ZN141.H14CORE.0.P.C	0.003645663202363489	0.0023902255827355392
ZN142.H14CORE.0.PSGI.A	0.09354765378380861	0.0036027177862432307
ZN143.H14CORE.0.P.B	0.10039967503638583	0.003475053864759147
ZN148.H14CORE.0.P.B	0.04393578111827678	0.002553867416824083
ZN154.H14CORE.0.P.C	-0.0025919073524262883	0.002077891905621368
ZN157.H14CORE.0.P.B	0.05088809887218811	0.0021170423410093713
ZN160.H14CORE.0.SG.A	-0.014329069098522485	0.002120255183149893
ZN165.H14CORE.0.P.C	0.009623462592588115	0.0028146532472371577
ZN174.H14CORE.0.M.C	0.0018778286040426612	0.0019801565826813427
ZN177.H14CORE.0.SM.B	-0.003220969615842196	0.001825301474676863
ZN180.H14CORE.0.P.C	-0.027756891676600774	0.003468805811837515
ZN184.H14CORE.0.P.B	-0.02583312778827388	0.0037579364068470187
ZN189.H14CORE.0.P.B	0.019809997127443142	0.0026403714455884644
ZN197.H14CORE.0.P.C	-0.019842799467721814	0.0023455569575011985
ZN205.H14CORE.0.P.C	-0.0027310837555356666	0.0024830451822504787
ZN208.H14CORE.0.SGI.A	0.00877183198181336	0.0023574896124277976
ZN211.H14CORE.0.P.B	0.040389716160256196	0.003432161913382589
ZN213.H14CORE.0.P.C	0.01936222613294243	0.0019562287996339927
ZN214.H14CORE.0.P.B	0.042250498246528594	0.0023578362205842044
ZN215.H14CORE.0.PSG.A	-0.04104890126597771	0.0027415472833104315
ZN222.H14CORE.0.P.C	-0.027237456446152518	0.002202802737935381
ZN224.H14CORE.0.P.B	-0.0031111094680553323	0.0019985013333722666
ZN226.H14CORE.0.PSGI.A	0.00030955183567685056	0.0019182912913943688
ZN229.H14CORE.0.SG.A	0.02010641195713677	0.0018724245866591786
ZN233.H14CORE.0.PG.A	0.024884006631887865	0.002163422322270062
ZN239.H14CORE.0.P.C	-0.017476751497594843	0.002744633801739204
ZN248.H14CORE.0.P.B	-0.056968453215101134	0.0026586917408234047
ZN250.H14CORE.0.P.C	0.0015933254094501574	0.002125381307596196
ZN250.H14CORE.1.M.C	0.10523599414208014	0.0023648939657412425
ZN251.H14CORE.0.PSGI.A	0.018109116419197255	0.00264709440075057
ZN254.H14CORE.0.P.C	0.013895231554411053	0.0018909092471013841
ZN257.H14CORE.0.P.B	0.019662053645004153	0.0018235309711383736
